review_key	source_key	family_key	work_big	work_mid	name_raw	name_normalized	path_raw	semantic_decision	mapping_type	target_canonical_id	target_canonical_name	owner_default	production_candidate
3f5326c562aa9f0f9e184666092af9dde9ab39a866e52654c21fed0f1fe5085a	08eb6190ce7ab11524df2a524532c776c2f054f8e50ff3d6fe035b7c3b31d553	a061f38c4032ce113a6f576c3b1cc9e096cea0537d9569ce5d979ff5ba3f86dd	건축	지정공사	상차 및 하역작업	상차 및 하역작업	건축 > 지정공사 > 상차 및 하역작업	CANONICAL_GAP				HOLD	NO
3f85242d1c8b477094741e6a9b4743905659908f28fdf556fc6b65c455d20307	1cdfd83f51f879570ff73a22fc888f6ddd1e51c911f42dec053cbd787fa371a9	d8e7b54e66d8e5a1bd480770883eae4b5b5ed79631b786d8f9b6c15db98d5ffe	건축	건축 토공사	해체작업	해체작업	건축 > 건축 토공사 > 해체작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
3fe2aebdadd702064db3972c63c2b4614eff01972859aeb6004c888188b5235e	e3ec48ea1f82235bd800270ccba3d420a1ea6384a474cc386346570bd845c70f	3f2ad30b04758b15159d56b2e9482ef2dd91275b49c57160abcb94955d7e0064	건축	가설공사	보수 및 교체작업	보수 및 교체작업	건축 > 가설공사 > 보수 및 교체작업	CANONICAL_GAP				HOLD	NO
40be024ec90da48435be1226f1aff5dda555124cea9c53b77686e8f36e61c41f	3d1c7ac169d6f6b59b308e3de0046e1725ea2ad5fb26037c20d215cb2f68de93	3c910f25b445bea6a92ceffeca88fb67009e4f969bf24270daecd9bfb850c5f8	토목	댐 및 제방공사	용접작업	용접작업	토목 > 댐 및 제방공사 > 용접작업	POSSIBLE_RELATED	POSSIBLE_RELATED	bf3841d0-71ea-4464-a7d9-d0dcdc3dfa33	궤도현장용접	HOLD	YES_HOLD_ONLY
41ca723391af206df09ab9818af1db33dff97065e8289c25f466cfb274399575	3b9cf9e506d224b5a37511f80ae9fc51c3554a821d89c9006f4b7be213713404	8c0b57e9750758e2b1fd5835c29669218c2a78a005a18c3ba85bcbd6857c7543	토목	관공사	항타 및 항발작업	항타 및 항발작업	토목 > 관공사 > 항타 및 항발작업	CANONICAL_GAP				HOLD	NO
41e2396ca6d65856dcf66ad6f626146045c5bb99f9b52f7b0bc44f8c30c56cac	dc90a68549145aaac458967fc5ba3824a25168544ebd64cca61d8a8f21273748	df6fbe5b23ee09f8601a369c8d5758f13b17f760ef21dcd75ad8a2156deccb7b	토목	터널공사	타설작업	타설작업	토목 > 터널공사 > 타설작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
429f6d29a8608bfd8a87a800e97d7bc9b4ebb87403546f4fdec5df461f7d057b	678fb499566ed38d645c757848a297c90784d5091b200a17649ba940c7f72122	079391c8343fceeb126f842f6d76e7031a22cbf92bceb56fd510d0b1e811b703	기타	기타	벌목작업	벌목작업	기타 > 기타 > 벌목작업	CANONICAL_GAP				HOLD	NO
42c86824c5bd14ce174082ed7eb5235539437b820b4ceadc84fd3e2f42570110	ae7c0bbd7856213c8fe94de970390230f85d1d7261d81da22dd36285e713b18b	65626010f2477ae09f3144563507bff74d27169c5612620470c3baef1297b869	건축	미장공사	운반작업	운반작업	건축 > 미장공사 > 운반작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
436df60443f1d38e326a2886bacbe7802a4aad366031a34ba893665656b215c2	cddf320b85693419f1d9a8c27afe3f1b2ca2800937582fb90352a606d102695d	3c910f25b445bea6a92ceffeca88fb67009e4f969bf24270daecd9bfb850c5f8	건축	방수공사	용접작업	용접작업	건축 > 방수공사 > 용접작업	POSSIBLE_RELATED	POSSIBLE_RELATED	bf3841d0-71ea-4464-a7d9-d0dcdc3dfa33	궤도현장용접	HOLD	YES_HOLD_ONLY
441cd445a73b469796c515467656c9e74d48dea1667bd2e3ee9dfcf21e5cdace	5a8a86de3a467fe480d358658b9597b8749e177fcf8282f15dd57a2cd9ba33d7	ef3b17761779d30710ba66b1a0c39ad7c3360cd385349525037715f2c5f8f48c	토목	철근콘크리트공사	거치작업	거치작업	토목 > 철근콘크리트공사 > 거치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
445fbb245d6868307084d13415816fe1ec556cc469e572ace90ead7e08dfad13	4ec42dacca9f4ef79f5009fb51fbfe94bb4f5a95c38517b4451596f40ca6d5ed	282d033d279da81ab42162f2cdf4c2bf2ba05e217d927dc36197cd732c5a3b97	토목	지반개량공사	기타	기타	토목 > 지반개량공사 > 기타	NO_MATCH	NO_MATCH			REJECT	NO
44746d721416eb4a56e933bdfb4d1f5bb3378c5d213ed4fb6cfa07a6b28d0fd5	beb42496824d376202c0cedf07653d922f9d7e123bb6b1348c772c5f0222dc94	65626010f2477ae09f3144563507bff74d27169c5612620470c3baef1297b869	건축	해체 및 철거공사	운반작업	운반작업	건축 > 해체 및 철거공사 > 운반작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
44e0917a8857f884df663a4457d8d8cc5eeee3b8379b914155a5b6d01d373722	f1a7c6e04a02227b603ba4cddcf3ab4458f172df4455352e06e75fcab0a6da34	4ca71b41bfbd8dcb80a9d8059a77d8c0e600cae75fbef1caa99f4dad989f04b7	토목	말뚝공사	정리작업	정리작업	토목 > 말뚝공사 > 정리작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
455ddbe6e767e0040b6772f3c809b3e78339cda710f960c3feacf9eb5cc610b3	bcc3bcf5a087323a8061456847dded9af1323f028599c8450f7475275b070b96	30dcdc5a76164fafc012336eacaf3c873d854adcb0be380e11d6dce61b78d8ab	토목	댐 및 제방공사	인양작업	인양작업	토목 > 댐 및 제방공사 > 인양작업	CANONICAL_GAP				HOLD	NO
45935600e4fccf3a27b2f79cdf73014e2815e1790d076bcb73d64407ffab7c69	2193c0a6887473aa25457aafef09147ba5b818e90467b7f5cd4fad066667b38d	29ae570d4c4b0f09a50eb0e1ef42e47bca89566fd489fcf6da31ca1acfecd808	건축	수장공사	쌓기작업	쌓기작업	건축 > 수장공사 > 쌓기작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
4639f9763357ad243a60553298b7fdd3e1de966d50738b2e8752c504b8107d0d	115db8d1c92ef81c575f56078fee393f673e2ff812b6d01e476b8998eb70e38d	30dcdc5a76164fafc012336eacaf3c873d854adcb0be380e11d6dce61b78d8ab	건축	철근콘크리트공사	인양작업	인양작업	건축 > 철근콘크리트공사 > 인양작업	CANONICAL_GAP				HOLD	NO
47a473c228cc83d97b0985c84a21f225d025c356804b4c9153ab0943621c7720	d40c74889661a5f414294bbc087e4d9552d74436be2c6674a092c27933127b86	f1403c0703a57a01edda9abee1bc15476d3c2ff0f5ef8724b106e5898e745a9d	건축	건축물 부대공사	양중작업	양중작업	건축 > 건축물 부대공사 > 양중작업	CANONICAL_GAP				HOLD	NO
47fbc77f1b247fb4c046d35bdfd8d8d2834131f53785a6809f02215bad605f0a	2791a524af8d731915ff20945ac865c941014edc6a953c8b2bd17612de851c28	a966477f21ef79379eb27c418c693a5bdc61034e833f766c12361697a1257d8a	기타	기타	절취작업	절취작업	기타 > 기타 > 절취작업	CANONICAL_GAP				HOLD	NO
4843fa1ff1260b06eb8e77f678152acf48928fd15d84bdb3259c5b3567995ee7	6f75b082268d8110a8a88ab6bddb94e14b7fa4dce7c9a0635357550920bd8ec2	4ca71b41bfbd8dcb80a9d8059a77d8c0e600cae75fbef1caa99f4dad989f04b7	건축	수장공사	정리작업	정리작업	건축 > 수장공사 > 정리작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
484464588ba71b3c372bf088e6ccb3ca8b26d5c72c8f1390ae6e430b93590426	5352ed5a04dc23abf3e522a8cd2eb9c637e262a61ab7472969e8454ab153bc47	f6361061b822a9a71314c4764e7bdc336f7ab6f9979c095e10c4c657a166e203	토목	항만공사	천공작업	천공작업	토목 > 항만공사 > 천공작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
48a5aef597ee6951071285e2302ef3375472e609911b5b743b44da725b9ebccc	3f8dccb3f99881258babbedc4f80f863fe24e2cfe216b03ef6a143c642e9ca4a	282d033d279da81ab42162f2cdf4c2bf2ba05e217d927dc36197cd732c5a3b97	전기설비	전기설비공사	기타	기타	전기설비 > 전기설비공사 > 기타	NO_MATCH	NO_MATCH			REJECT	NO
48cedbd28d376bc40b7014c21bf700eb9525ecd654529b9558e7c376211b87a1	23ca59902448963fc69a09c0c6007b3f92c7ac02c36083cfebec9c941fc460d1	0acdd6f6e91785bc8883ca863f907a312b6533f5b151215ca1f37fce8b9b3410	토목	관공사 부대공사	준비작업	준비작업	토목 > 관공사 부대공사 > 준비작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
49168c559482ff82592abaf0a2b937630fb84b6612497fc2f78dc16b86159a5c	a6a5e4d7255d324287e882a1555aecf47fade3f5017a700b758a9804c6f41ad0	282d033d279da81ab42162f2cdf4c2bf2ba05e217d927dc36197cd732c5a3b97	건축	건축 토공사	기타	기타	건축 > 건축 토공사 > 기타	NO_MATCH	NO_MATCH			REJECT	NO
49772b7f37b0921728473d3a1260724a650fdacab39d9feec41c605b070690a9	7aa6d24bf8871f8c81748acbfc6836885706accf5016600757b7dccc5083f277	a966477f21ef79379eb27c418c693a5bdc61034e833f766c12361697a1257d8a	토목	철근콘크리트공사	절취작업	절취작업	토목 > 철근콘크리트공사 > 절취작업	CANONICAL_GAP				HOLD	NO
49cba47fc5274732f9ff3a2679216a7f5e820362462b617bfba027bdac617ad5	d3b7330a8569c572f413408577c1e79491631524a69ee4b4d567e9c86e93629f	1391ca1476e71a2d09c59834e96ab8f45c21ffbf53cce7ae23aed2c4783d2299	건축	해체 및 철거공사	마감작업	마감작업	건축 > 해체 및 철거공사 > 마감작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
4a7706cca09f07513db85b6166d9549c4f06cd31afe0a4b93f348c9da0c8ede3	b904d99fefd6322b22125e4e0dd1457df79d73f412e4ecd4e735f8639a2e5fb9	30dcdc5a76164fafc012336eacaf3c873d854adcb0be380e11d6dce61b78d8ab	토목	도로 및 포장공사	인양작업	인양작업	토목 > 도로 및 포장공사 > 인양작업	CANONICAL_GAP				HOLD	NO
4a86639cf641da7668cc82bdc89dd34e3a46e34028cb46ebaee32bce724be6e4	298707ef8fc76b28e618d6814c977d5edb5bb341059906167ae4f7fe91edd2ca	ffb965e265ea89a5f9caa94da676c09b040a85aa3d1e01d2a0b89550f6a1e3d9	토목	말뚝공사	형틀 및 목공	형틀 및 목공	토목 > 말뚝공사 > 형틀 및 목공	CANONICAL_GAP				HOLD	NO
4ac18951ac33f3d9ad39c3bac9b0ccaa055402d81804d8b2c56d3286d1124192	ea4506e9cbcaf8539835db8de0dc715b681e006c6fefcee0b57e8692909908e5	e7316cf9a23edc1490a432601f518b9184dc64c9b05170a4729e8a61ba35dfe4	건축	지붕 및 홈통공사	이동	이동	건축 > 지붕 및 홈통공사 > 이동	AMBIGUOUS	AMBIGUOUS			HOLD	NO
4afc8c64a3200edbc767f6e37f23ddc2fe341b4a565c2e64455b4f17920b043a	98703bf4e1daf8ad5819f52ea0f3d93623b60c37e73cc5a881a705142731536e	e7316cf9a23edc1490a432601f518b9184dc64c9b05170a4729e8a61ba35dfe4	건축	금속공사	이동	이동	건축 > 금속공사 > 이동	AMBIGUOUS	AMBIGUOUS			HOLD	NO
4b07a57bec85be1d12b7c2de684f9025054e445541c1f05e0f6a0d201b673a98	a7efc1d36b6db64a84d5b7f71d31397d8927cc398d4602665aee04cc227982d7	29ae570d4c4b0f09a50eb0e1ef42e47bca89566fd489fcf6da31ca1acfecd808	토목	가설공사	쌓기작업	쌓기작업	토목 > 가설공사 > 쌓기작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
4b4c20082685dcb5f2d8e98fbfe586965508277b086ac096887c552fe76054a3	a3495d028d3f57356e36d6dfdd2bf94bf428e8bd4fd7336544269b1f8e6cf1a9	48105d18ac598a275b9d9af1d4c9dde59b1b0828183211841e868a38d688924f	토목	도로 및 포장공사	절단작업	절단작업	토목 > 도로 및 포장공사 > 절단작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
4b571355519d7e02278ccae1c4e9391910d39dca5e187c5ee70534b74394de3d	bad9498e9db568362ab323f632335d475c25deb628174278f597554921b33834	30dcdc5a76164fafc012336eacaf3c873d854adcb0be380e11d6dce61b78d8ab	토목	프리캐스트 콘크리트공사	인양작업	인양작업	토목 > 프리캐스트 콘크리트공사 > 인양작업	CANONICAL_GAP				HOLD	NO
4bcfc8a0c0b851f042b7dab093e7d279d5334975154ca00a7ab0475bba231b47	26c1a4a107c8b3084e9834be5bb65183c5a2cf1783d62fb7c81494b0b9a48295	0acdd6f6e91785bc8883ca863f907a312b6533f5b151215ca1f37fce8b9b3410	토목	지반개량공사	준비작업	준비작업	토목 > 지반개량공사 > 준비작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
4beb053a51925894a280b9a807d2e08680b0f1ee08815ff248d42fb33fca43bf	ad128ad5f0048424518f9776823452261a32431a371c4c5e1eda38602180f328	4ca71b41bfbd8dcb80a9d8059a77d8c0e600cae75fbef1caa99f4dad989f04b7	건축	창호 및 유리공사	정리작업	정리작업	건축 > 창호 및 유리공사 > 정리작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
4c8fc473ae74d5610f1baa101735b8a235d289af9ee11cc2f484a22be0dec875	cc451e2ff343e1d0dc6b6add1c62e8e74924fa8de133505998e58e046c433774	f1403c0703a57a01edda9abee1bc15476d3c2ff0f5ef8724b106e5898e745a9d	토목	가설공사	양중작업	양중작업	토목 > 가설공사 > 양중작업	CANONICAL_GAP				HOLD	NO
4dbeaec47b2f82feb6da770113193348c36037d888f975e6eb150c88ba195c1f	d5e65cdeb3bc8ec7f002465aa87bea758e64d4e2bff7708661a91f230d98c900	cf5fea65784d96e176786807861c6e1dc09cbf17dd41bc7cd1c340efc5171e1b	건축	건축물 부대공사	연결작업	연결작업	건축 > 건축물 부대공사 > 연결작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
4dd36507e50e1460982cdd8d36a770bd63b3dfc392cabc52db0ad61e03280730	b591950e59378bfdd7345b34de7b8d33831a3f7b73851f64743320febaef1d8e	bd0485e938079a0f3212b49f32b13b1e7a0d8d998700c754c64ba64251caeb2c	건축	미장공사	설치작업	설치작업	건축 > 미장공사 > 설치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
4e71850e2daee7d8931881ca258dc2c8d10a64480257a809bdce44617ce5a81d	238e79830814ceda798c2efafd671db658372f0b1f546ff93d8ab9083d76d88e	f08aca2c9d1e728f9830094ce993aaaf91f6fee7a2c06e656f10d588e63b662f	건축	미장공사	전기작업	전기작업	건축 > 미장공사 > 전기작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
4f0315476735f102024efa38396aa33e98f6e151504fbe10a57c94dc8cdb45ef	45391f20659cabd61d484627cc0cd2abf3577a2da90d4b5312a5e62220d6b08e	0a231c9f8bb1d0ae86a92ecd91221a878a2443b1bb2ef64af154f0249d5c788c	건축	가설공사	설비작업	설비작업	건축 > 가설공사 > 설비작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
4f264a05e4b397d663621e35c068b2096749fda8a95ab2510be5cc2691955eff	a2b20462bafa3b193938b580e61fe1e6d18acfee26976f60a8ab511c9410cfc7	30dcdc5a76164fafc012336eacaf3c873d854adcb0be380e11d6dce61b78d8ab	기타	기타	인양작업	인양작업	기타 > 기타 > 인양작업	CANONICAL_GAP				HOLD	NO
4fd37b8341811231c6c4498ea346a671093bf654572ca68791fecb758c9c47a7	cdb5e608c5dea5c314cd0785242b28b66e5599474f2cf487cb5fdbdfbc49fa26	661b1eba5666bb84171755d9955531e6151203c533db707086e82888b2386540	기타	기타	고소작업	고소작업	기타 > 기타 > 고소작업	CANONICAL_GAP				HOLD	NO
5003079146dffd9954d460ec9d438a9d3544ba95915196846b7acfca85cd8f1f	6ca7a5d87a400c89e034cf854ff3293da714a55c9e549706380ea7f3b810c7f8	65626010f2477ae09f3144563507bff74d27169c5612620470c3baef1297b869	토목	교량공사	운반작업	운반작업	토목 > 교량공사 > 운반작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
503a007cb8c29d4866eb8c696e44c9b5b3a5cbcb12619ee81cf4bbe9e712ff2b	25f00a86ae4431b1ee9afea31db3b80d966b59319959564b7d33baa00428b34b	1391ca1476e71a2d09c59834e96ab8f45c21ffbf53cce7ae23aed2c4783d2299	건축	도장공사	마감작업	마감작업	건축 > 도장공사 > 마감작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
50a7e9c92da2737deea00e6027a68c90fe3956672c4725f445d3c5a0ea369196	246175ae656ddeaaa3e1ee3112ad4e2481fae77ee4a8123de8267972f49b5fd8	e887ede926e89a1e5cacb4680a187b2a5881475e353235e12a6a8598b51f0cb2	건축	수장공사	조립작업	조립작업	건축 > 수장공사 > 조립작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
50d12b507662ede6cc0f3c023a413d9935470fa3ba517d4b0942c4b9555240dc	7b792b5fd02a765d2b023e7509adbaa4048cfdd05fdd85ce28736c382bbe2fff	48105d18ac598a275b9d9af1d4c9dde59b1b0828183211841e868a38d688924f	산업설비	산업설비공사	절단작업	절단작업	산업설비 > 산업설비공사 > 절단작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
50f58f0ff8a87f1d84d6a882011d594d9c5dabc4274ebebf27e47cca08da74dd	1ce3089af2f10ce262ccca433854454e8e1098acd3572eec812bcdd55248607e	e7316cf9a23edc1490a432601f518b9184dc64c9b05170a4729e8a61ba35dfe4	산업설비	가설공사	이동	이동	산업설비 > 가설공사 > 이동	AMBIGUOUS	AMBIGUOUS			HOLD	NO
513239cbba322e0277842c2a7f40ee86f3e3ee6242dce1d6d4f871feb1e7c630	2ba60baf9bf010ba1fa9bc7697f2f0d5ea716055ec5595e697fa6adbf93b5073	cf5fea65784d96e176786807861c6e1dc09cbf17dd41bc7cd1c340efc5171e1b	토목	강구조물공사	연결작업	연결작업	토목 > 강구조물공사 > 연결작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
52774a559961829a72ba61ff866ad170c4e5ee3f2feaa8b165e81ada63855398	7f36cfbc16de8c8b5c2bbce5cd6d9afa842c22ecefe17490cd60b9b53f670d7d	661b1eba5666bb84171755d9955531e6151203c533db707086e82888b2386540	토목	교량공사	고소작업	고소작업	토목 > 교량공사 > 고소작업	CANONICAL_GAP				HOLD	NO
527f4ba3ce0e1e7024aae371a85f551c2a2bc5820705478900b250b505644358	e17a67a67839dc33b8cf088a4ad0b74bb3218ccb619d9575ba183a1fb238506a	f08aca2c9d1e728f9830094ce993aaaf91f6fee7a2c06e656f10d588e63b662f	건축	가설공사	전기작업	전기작업	건축 > 가설공사 > 전기작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
532ea5081f003545759612599dbfebc137fc080ea4fc7f8a73ce16cfdf8b670d	8f26de6e5bcf6c1cc1e6be6eb86e7a6d9e70ad00281d696ede2d340fe289d87c	282d033d279da81ab42162f2cdf4c2bf2ba05e217d927dc36197cd732c5a3b97	토목	지반조사	기타	기타	토목 > 지반조사 > 기타	NO_MATCH	NO_MATCH			REJECT	NO
5381207d01f96628ad63a993dff246d032e55d00d939097dc2db63c7e8d1787c	e6e2056d4da78ba24391d00bffc74cdc45b316fc925b986891f196b3920bc02e	30dcdc5a76164fafc012336eacaf3c873d854adcb0be380e11d6dce61b78d8ab	건축	창호 및 유리공사	인양작업	인양작업	건축 > 창호 및 유리공사 > 인양작업	CANONICAL_GAP				HOLD	NO
543a95b8db9a4b5fdeec6e32a7981516a12694d27a6592a5612243368286bdd6	d0a17118612da80720cb1124b96c8cd8f63c97140d0d3d2a54a0fcc1ad79be19	8c0b57e9750758e2b1fd5835c29669218c2a78a005a18c3ba85bcbd6857c7543	건축	지반조사	항타 및 항발작업	항타 및 항발작업	건축 > 지반조사 > 항타 및 항발작업	CANONICAL_GAP				HOLD	NO
54a95f005017f26c573edcffdf1d150da344810b55da38eaa43e4aa6856a4438	c4a3ea08e4609fae03d923567c52dd2676c9f9f40dabc8af7e0fc2a0067082f4	079391c8343fceeb126f842f6d76e7031a22cbf92bceb56fd510d0b1e811b703	건축	조경공사	벌목작업	벌목작업	건축 > 조경공사 > 벌목작업	CANONICAL_GAP				HOLD	NO
54e914dd751eb079e2d116af68f05f46aaa45e88ac0b98784e2f00a42b89ae98	d93c34bcc2c764e28461e531d4bbeca7c7af0b1d32530c5c1c715bc2b26d3372	e7316cf9a23edc1490a432601f518b9184dc64c9b05170a4729e8a61ba35dfe4	기계설비	가설공사	이동	이동	기계설비 > 가설공사 > 이동	AMBIGUOUS	AMBIGUOUS			HOLD	NO
550444652c9a2c36af0b1dbc73d7926626bab1873d2b95b3e837efc4c277a7f9	aad73481b532c3bd8fc19bf4bb37b99623d6bf8278ca244975faf31a38c2f572	30dcdc5a76164fafc012336eacaf3c873d854adcb0be380e11d6dce61b78d8ab	토목	말뚝공사	인양작업	인양작업	토목 > 말뚝공사 > 인양작업	CANONICAL_GAP				HOLD	NO
5524889c8f2e250f9cc0f0495e467751dfffd153bbe8ef04182015787e8d845b	1b5aab17f3e9dc674c0911638385e8164dd6da740a939e7522154c58f0be98d8	1391ca1476e71a2d09c59834e96ab8f45c21ffbf53cce7ae23aed2c4783d2299	건축	방수공사	마감작업	마감작업	건축 > 방수공사 > 마감작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
553ff9f4897378e421b64183ef4a6847ca4860853474a45d114371e1dfb57458	dd7c0b17441dfeed535f994278242df17709a51c7358ae7b79b35b50188a59d3	f6361061b822a9a71314c4764e7bdc336f7ab6f9979c095e10c4c657a166e203	토목	가설공사	천공작업	천공작업	토목 > 가설공사 > 천공작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
55c5cffe469be47dae302f763a6db6271b5dabdfae3552ba0c2ddc447a1750cf	58982ed3fa7348b824e13db0b1ed75f8995bef429ec1dc9c506e3f224cb247ee	cf5fea65784d96e176786807861c6e1dc09cbf17dd41bc7cd1c340efc5171e1b	토목	철근콘크리트공사	연결작업	연결작업	토목 > 철근콘크리트공사 > 연결작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
55cf561bad78830bb7443a61180dd578129e6181f2d4401b779fa8f2e4656023	d0350ee527adf5a1a529005a47b1c401d3c40b21b640c035c5c0ad32f0ed96e2	30dcdc5a76164fafc012336eacaf3c873d854adcb0be380e11d6dce61b78d8ab	건축	지정공사	인양작업	인양작업	건축 > 지정공사 > 인양작업	CANONICAL_GAP				HOLD	NO
56b56d49d0a213b4630be850e0e80d895d1d0a800fb6ae441ef03edc0780745c	c92f6ed2b11dbe20f8ee646ca7938948b21295bc1480ac4d1516ad0d0d031d84	a061f38c4032ce113a6f576c3b1cc9e096cea0537d9569ce5d979ff5ba3f86dd	토목	철근콘크리트공사	상차 및 하역작업	상차 및 하역작업	토목 > 철근콘크리트공사 > 상차 및 하역작업	CANONICAL_GAP				HOLD	NO
5714bc5ba41b638bf303227b9738a644c11b8e9337146a14e8d0552d156e34b7	2f6a7bdd82f95f128f557d831bdcd6967cb4ffdd2446e0df7832086289065568	997f626aa64669e84021801d98f7e3a3606f7cf83769292b52db6dc016179421	건축	금속공사	확인 및 점검작업	확인 및 점검작업	건축 > 금속공사 > 확인 및 점검작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
578689c29d783bbdef1669497c5d6d6f445edd487c444c7b76d4038c3a937399	a9f8256c4c1cab121800cdc3a9494bd7425e767e5ba4182dcf7b4e8e62211035	65626010f2477ae09f3144563507bff74d27169c5612620470c3baef1297b869	건축	가설공사	운반작업	운반작업	건축 > 가설공사 > 운반작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
57a56dd4e741ca4ec05b0eae3292921ddf1a8be649d7a6273c6724b9192b8c62	db0e92f3da24978fc216631e71025a81a10442db069b2b4e54e633c4b1e931bc	48105d18ac598a275b9d9af1d4c9dde59b1b0828183211841e868a38d688924f	토목	하천공사	절단작업	절단작업	토목 > 하천공사 > 절단작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
57ac2212419d6697b8ad69db9c03e9e2bfc7799873c4388cbf7bd5c110c6daa7	27e9bdbd2fdb3a024e4f2a83ca38e8fba716061ad27f7d74e5367d329c03fdab	df6fbe5b23ee09f8601a369c8d5758f13b17f760ef21dcd75ad8a2156deccb7b	건축	가설공사	타설작업	타설작업	건축 > 가설공사 > 타설작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
57e99810183c105dda23ef0e9f5c380590bc1a886779b6b0c33523cea0d5c011	9df55e9b54e1f248ad2da08d689ea301692f7dda234f6402236edee267e5440c	4ca71b41bfbd8dcb80a9d8059a77d8c0e600cae75fbef1caa99f4dad989f04b7	기타	기타	정리작업	정리작업	기타 > 기타 > 정리작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
57f04b686329c40330ccebc505d9a4e12457661cfc4e2f45dfa7394f7a0340d4	832ae03178336a3e3a27db68b25e1071fdbecbbbee3cb33a4fa13ac075a03981	df6fbe5b23ee09f8601a369c8d5758f13b17f760ef21dcd75ad8a2156deccb7b	토목	댐 및 제방공사	타설작업	타설작업	토목 > 댐 및 제방공사 > 타설작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
582c66f05a94603c6a44b0c6e01818fdbac2a5f0c28388647762b3cba8434643	99cd72d2d90d620c45178bbed6341357d1c0941b767c0dfe09334b3b12337aff	a061f38c4032ce113a6f576c3b1cc9e096cea0537d9569ce5d979ff5ba3f86dd	토목	관공사 부대공사	상차 및 하역작업	상차 및 하역작업	토목 > 관공사 부대공사 > 상차 및 하역작업	CANONICAL_GAP				HOLD	NO
5830e453c5c4da17a4877315b98aee43e5c05e2d0d65389e39a07ca099014bf5	caeb1e7d30b5dd14b4bae9700931b2c84d85d0687abea332f5f926ceb702ef59	cf5188a72ceab1ccd264117d85b4fdfffe7d059db4a699c96f8558861c4e4bcb	토목	토공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 토공사 > 부설 및 다짐작업	CANONICAL_GAP				HOLD	NO
5857ddac5914682708f8d15197f5869eaf55922134a2825ad36ee78702f83a5b	b5d6c056a1e33ad55f4fe4091fd6dbc80f211eea2001b10b31a132ec378e5577	8c0b57e9750758e2b1fd5835c29669218c2a78a005a18c3ba85bcbd6857c7543	건축	건축 토공사	항타 및 항발작업	항타 및 항발작업	건축 > 건축 토공사 > 항타 및 항발작업	CANONICAL_GAP				HOLD	NO
587e7d3bbd51dfdde19f0ec19be4f712352543f8d915f18204ba17fdd309347a	98581a0a5c62b89197064c8b0cbfb74c0d7e4d56942e00f9f8f4af99e256ccde	f6361061b822a9a71314c4764e7bdc336f7ab6f9979c095e10c4c657a166e203	토목	철근콘크리트공사	천공작업	천공작업	토목 > 철근콘크리트공사 > 천공작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
59fcb9b53e005a772f2223809a41693886271b209a25e1feccfc96dd14bfd2e4	75314a36f5aed3851f8edd8f83e5bceddf896b0bf860a059e7b885be53b083d6	d8e7b54e66d8e5a1bd480770883eae4b5b5ed79631b786d8f9b6c15db98d5ffe	토목	하천공사	해체작업	해체작업	토목 > 하천공사 > 해체작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
5a11d8bd9929b59690e9e084732e0a2504a84d63089264258f792ff106c84be4	214007a04d14e76e3aa59f75cc8e7af9d379d5d7aa5979ad419db1ec75305be8	4ca71b41bfbd8dcb80a9d8059a77d8c0e600cae75fbef1caa99f4dad989f04b7	토목	관공사 부대공사	정리작업	정리작업	토목 > 관공사 부대공사 > 정리작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
