source_key	parent_source_key	work_big	work_mid	name_raw	name_normalized	path_raw
2ca3dbfad566db8a7760e4edcec39398a92f0b9331c428468ac01e7d96e2bea7	e69cac9d45fe928cd4a40876d9f5ab38e4da36b946be0b4d1183887495d731e4	토목	철근콘크리트공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 철근콘크리트공사 > 부설 및 다짐작업
94bddd6634c71e25adc59485cd589653cbe502653722872e99dba56305bb7d36	656ab8544db01eb4f69dbbe4e0aed46f8e974318ec2b5a02418d8a6d4121cbb3	토목	철도 및 궤도공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 철도 및 궤도공사 > 부설 및 다짐작업
5e3ecd1f26f58356db4509a7c350b63babd88538ae0f9fef02ae2a82b08c9a5c	d781735c3affaf0eac8b0645b21bb4e1ada1f24922cf9ba9bf90c033826b21c5	토목	터널공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 터널공사 > 부설 및 다짐작업
caeb1e7d30b5dd14b4bae9700931b2c84d85d0687abea332f5f926ceb702ef59	53ad3ee18d06b1c5945f1561d9d0a019b575a9f59dba70d67a6f2e7482581949	토목	토공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 토공사 > 부설 및 다짐작업
ad90f3c5a5d4e477bf8b58926e140ef03b69e6cea729c09a78a52115aa540c83	6df8dd91ff6a615b60c01504a7c853096d291e05d6210009d2c114145ea8381b	토목	프리캐스트 콘크리트공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 프리캐스트 콘크리트공사 > 부설 및 다짐작업
b1c6270bb6336fc34d7dabd897b7ac43b07d621c79342de454e84a80fce93a95	3004e0d20c6003920e6c7e0d856ddf2908aa975470afa0e46154a70cef1fe097	토목	하천공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 하천공사 > 부설 및 다짐작업
2bf89858e6d989dca0d10401343ff890ad0552e0b1589ea97b84f9a3e2dde1ee	a1fe25df3ef2cb7045f3161778422f0eb2183634902cf257026dd6c7cf7fbea8	토목	항만공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 항만공사 > 부설 및 다짐작업
ad1e0e6831965ae9b1f5bf09ddc350d1d22944dcc3312dcfbe286eb1cf214bbf	2fedcc96256e2b1b71331e3bcc7fdf71299ee7ac4c834c71fe3e0c4b3465fe0a	건축	가설공사	상차 및 하역작업	상차 및 하역작업	건축 > 가설공사 > 상차 및 하역작업
01b2eba8f43074bce25e36871074c9ec6a10b952e5da7eeaa56aaceec791eb3b	9079d78c78ec31d527c42aa8d8c9d72cb16a04a847b6d82b28a20e0615ef77c8	건축	건축 토공사	상차 및 하역작업	상차 및 하역작업	건축 > 건축 토공사 > 상차 및 하역작업
8539cd08b27053182a0c7b7873078745ca592a207df47d9ff03dad5339f6ccec	ff545edd9c384c7436e7a912c81232e604620903a4326832fd2b421853373a43	건축	건축물 부대공사	상차 및 하역작업	상차 및 하역작업	건축 > 건축물 부대공사 > 상차 및 하역작업
08eb6190ce7ab11524df2a524532c776c2f054f8e50ff3d6fe035b7c3b31d553	482a7dcc2bf530eae9ab1032c048bc32d5e180c80cadc6c1fea286bdc11e6487	건축	지정공사	상차 및 하역작업	상차 및 하역작업	건축 > 지정공사 > 상차 및 하역작업
3ea38f0e40338be5b37d7e33b8c7a535e391a4d1053139ca79cc1a3bbae182e4	1bda673e67d9a12e21efca383859477c9ee86d489623313ec64c630192394805	건축	철골공사	상차 및 하역작업	상차 및 하역작업	건축 > 철골공사 > 상차 및 하역작업
00f584fe5c4d09e1fb449951c1ff4b9ac411436e3cfe0677573a175d714443c1	36f84dc937e94c7f2d307dbb7c398c9e7ce45d7161a7d8c742eadc62482cd751	기타	기타	상차 및 하역작업	상차 및 하역작업	기타 > 기타 > 상차 및 하역작업
54f58afa8f949e0ccffcc557f5ccbf5ad614cb0ea891efb5e0534c841e138d11	7184418b3260b94cb289fc430ec6870768631cedc0276f08da75d1fd21634329	토목	가설공사	상차 및 하역작업	상차 및 하역작업	토목 > 가설공사 > 상차 및 하역작업
ff1a5ba775c697df6abe97136293d7dd2bb942b6050651e56355328a70dbcffe	6142818dbeca390db750ed5b8ab72ccae2f3848dc1bf54063f0fc7f4d8d552a2	토목	관공사	상차 및 하역작업	상차 및 하역작업	토목 > 관공사 > 상차 및 하역작업
99cd72d2d90d620c45178bbed6341357d1c0941b767c0dfe09334b3b12337aff	7d97163b1558c6a7a2824a97cca8eac37d3e3f1b9c823e21ea840677d1420e38	토목	관공사 부대공사	상차 및 하역작업	상차 및 하역작업	토목 > 관공사 부대공사 > 상차 및 하역작업
b21445cad7cdce0c8fb0861b511c27304d7aacb1a2d90b59a6106f770bdbe57e	2438c2b03171c8e6534f7020c743b9249b389886e7e9d7e081fc1977f09970a2	토목	교량공사	상차 및 하역작업	상차 및 하역작업	토목 > 교량공사 > 상차 및 하역작업
ade6e569b45e40a17ab590e30726a1eee4ac7e73ce63829afc5399040ff24af3	740ba6fe62edf748f9e9707a5a8db50176a48e582e46c9aa93a53787d15b5f4d	토목	말뚝공사	상차 및 하역작업	상차 및 하역작업	토목 > 말뚝공사 > 상차 및 하역작업
c92f6ed2b11dbe20f8ee646ca7938948b21295bc1480ac4d1516ad0d0d031d84	e69cac9d45fe928cd4a40876d9f5ab38e4da36b946be0b4d1183887495d731e4	토목	철근콘크리트공사	상차 및 하역작업	상차 및 하역작업	토목 > 철근콘크리트공사 > 상차 및 하역작업
e9f2e13781a2c1948bc159c3fdb9f91eaa73d3ee95c3ea36363512e7b1c9063c	656ab8544db01eb4f69dbbe4e0aed46f8e974318ec2b5a02418d8a6d4121cbb3	토목	철도 및 궤도공사	상차 및 하역작업	상차 및 하역작업	토목 > 철도 및 궤도공사 > 상차 및 하역작업
d4b8e2351fa33dc34135b06fe3c35db9cfcb22bea35cd4c0e5d8c9f480971df0	53ad3ee18d06b1c5945f1561d9d0a019b575a9f59dba70d67a6f2e7482581949	토목	토공사	상차 및 하역작업	상차 및 하역작업	토목 > 토공사 > 상차 및 하역작업
9a07913cc71e08e5f0ff567f62513f4677236c3b776b657f77b0eaf74c1ef92c	6df8dd91ff6a615b60c01504a7c853096d291e05d6210009d2c114145ea8381b	토목	프리캐스트 콘크리트공사	상차 및 하역작업	상차 및 하역작업	토목 > 프리캐스트 콘크리트공사 > 상차 및 하역작업
48a5519760e0b164ee8e7553abeea9cdf334cf40bcfa903b24a245a40209712e	0909a7fc9088e27abe0969e37e9479a103d9a0a31d156a11c146ebc361f41abe	토목	해체 및 철거공사	상차 및 하역작업	상차 및 하역작업	토목 > 해체 및 철거공사 > 상차 및 하역작업
45391f20659cabd61d484627cc0cd2abf3577a2da90d4b5312a5e62220d6b08e	2fedcc96256e2b1b71331e3bcc7fdf71299ee7ac4c834c71fe3e0c4b3465fe0a	건축	가설공사	설비작업	설비작업	건축 > 가설공사 > 설비작업
05658a5ccbff492c7c368e35458c50de382410d68ab8b280fa6446c1bc68043e	85443ee510910c572a3dd393ac23578bf1e69b901fa5c910176180cf0da0f4d7	건축	금속공사	설비작업	설비작업	건축 > 금속공사 > 설비작업
d4baebbe8eaa26d5a67d6d33b2a2c4e5e03438b542228fdc94b75a171a972c1c	fbf332b3c0324282a2c7e0a2b8a4414250a1505f6fe0713942b14485a385f7af	건축	방수공사	설비작업	설비작업	건축 > 방수공사 > 설비작업
1cdb19db2cd373298f2158d93e5e5cdd3df5c8b258eb07f87bcc86ab0d5fc5ea	bd63b86849b17eaec8a24b486c591faee838a3fcee521ec77f2f21f4894a7921	건축	수장공사	설비작업	설비작업	건축 > 수장공사 > 설비작업
bf14b2fe7203654df86c203e711e3a5eeee0cd9bb5d515d7d2fd14b2d9805f61	3f17638c2b008f9a89bd550330559b27030f895897215e4f7bbb14d59df1baee	건축	조적공사	설비작업	설비작업	건축 > 조적공사 > 설비작업
5e1d5504533c51e04af538157f88b46fd359d2ca076fc1350cf5e6e1d848f04b	12c797fc1a286822ecca81b0ab458d0fcaad2e02b003379c7dfe4bcd2ee1a3f0	건축	창호 및 유리공사	설비작업	설비작업	건축 > 창호 및 유리공사 > 설비작업
9146e4eced3cc46aa63b1a120e8b00802607f686aff1ad53fde1f936cbbbd62d	1bda673e67d9a12e21efca383859477c9ee86d489623313ec64c630192394805	건축	철골공사	설비작업	설비작업	건축 > 철골공사 > 설비작업
c2753283abacd02897a0b04a3b5db6d515cd7f6b578a20d469da221f4a10a4d4	3143a03fce721cb2d976b2aed78c9b1b10edcfa04d206f1dcddf59340f1e6b18	건축	철근콘크리트공사	설비작업	설비작업	건축 > 철근콘크리트공사 > 설비작업
df8eb22d822480d030807119ce31bc769ad00a80b76ad7b4003b85393bc36a35	92780acb02509d83e67eb6aa04be60122fe8cc8344750f4b420cbb1826c665cd	기계설비	기계설비공사	설비작업	설비작업	기계설비 > 기계설비공사 > 설비작업
43a565ffeda16252539220cc2cf8ce10b66d5a78431f4119ab78cdf7d582d73c	c6991388fb908a9c2aad77a041896990e2d55004ed8fc855cb77ec2dc981b72d	전기설비	가설공사	설비작업	설비작업	전기설비 > 가설공사 > 설비작업
abbe8cddd4482fa9868f485a2be59bac09d710d8c5e3674e35a1d4bcbb042ec5	d36f80d37be8a8478764149f90b6eb8acd669d1f46b568acd360ea21fded3b73	전기설비	전기설비공사	설비작업	설비작업	전기설비 > 전기설비공사 > 설비작업
8ac4baacea5b80dadd836df9395a7f255ece73c743f16e8b423c21e4e5e185e4	7184418b3260b94cb289fc430ec6870768631cedc0276f08da75d1fd21634329	토목	가설공사	설비작업	설비작업	토목 > 가설공사 > 설비작업
3deff3795cab6d27b7ef937143b2615408c19185954908216d50b95949fa667d	6142818dbeca390db750ed5b8ab72ccae2f3848dc1bf54063f0fc7f4d8d552a2	토목	관공사	설비작업	설비작업	토목 > 관공사 > 설비작업
067c05913e034e7b15cb610a0d26d144662abb0bac6ba27a16441f18f5383130	7d97163b1558c6a7a2824a97cca8eac37d3e3f1b9c823e21ea840677d1420e38	토목	관공사 부대공사	설비작업	설비작업	토목 > 관공사 부대공사 > 설비작업
35a509796d60a1d18540848443967292ec41a29ce3fda15040040cc2bbac1a02	9039310779ad406faf8b2990ff1819ffac9770f931566c02270ccc7a604f177e	토목	도로 및 포장공사	설비작업	설비작업	토목 > 도로 및 포장공사 > 설비작업
cba2843746b06ccacd97eed16ef657160836bcac8717e8a39559d7fa55dc3b75	e69cac9d45fe928cd4a40876d9f5ab38e4da36b946be0b4d1183887495d731e4	토목	철근콘크리트공사	설비작업	설비작업	토목 > 철근콘크리트공사 > 설비작업
6122964f50c7a3a2a72d4e9d54fc6953eb89dbe8bbda6dd0ac52234e42bfb117	2fedcc96256e2b1b71331e3bcc7fdf71299ee7ac4c834c71fe3e0c4b3465fe0a	건축	가설공사	설치작업	설치작업	건축 > 가설공사 > 설치작업
26f444bea902eb7633b53848b042f48dea4580cdd6115d3b07372ccc4d654de0	9079d78c78ec31d527c42aa8d8c9d72cb16a04a847b6d82b28a20e0615ef77c8	건축	건축 토공사	설치작업	설치작업	건축 > 건축 토공사 > 설치작업
bd3d6b7a5a13da2e1e6c90d3ffd7d588cf758283769573b9e647367b7dd3a31e	ff545edd9c384c7436e7a912c81232e604620903a4326832fd2b421853373a43	건축	건축물 부대공사	설치작업	설치작업	건축 > 건축물 부대공사 > 설치작업
c14e6c9d2a5be18d3f6e8c89c3b54ac383eab02b0bb41f992aef20286e32fc19	85443ee510910c572a3dd393ac23578bf1e69b901fa5c910176180cf0da0f4d7	건축	금속공사	설치작업	설치작업	건축 > 금속공사 > 설치작업
987352cf2a58396a36667a18bfa7d9ab7a0c35eb94dfa6dcd7afd8a681431586	205be67904970d69788fed1918f4b6c4605071579ea91c894433c3bb2950d906	건축	도장공사	설치작업	설치작업	건축 > 도장공사 > 설치작업
31bd9505fbf6d80069d74fd778d628a1cbcb336203ad8d69943454be3d92b241	166dc547b77046bb8ac5718cd18b47ed47ca2463402b5459b194e6421673b8cd	건축	목공사	설치작업	설치작업	건축 > 목공사 > 설치작업
b591950e59378bfdd7345b34de7b8d33831a3f7b73851f64743320febaef1d8e	88501d9327e445bbfa0da8886ce396e9005b40232883c104c8aadb131b07a440	건축	미장공사	설치작업	설치작업	건축 > 미장공사 > 설치작업
4505edb0308cc8894c41c7d0a44b1219da2aab7dccc7cbc19aa4e24be47595f6	fbf332b3c0324282a2c7e0a2b8a4414250a1505f6fe0713942b14485a385f7af	건축	방수공사	설치작업	설치작업	건축 > 방수공사 > 설치작업
8cc83a51cb7c276d36a79782654f52851dd98d07a67df55c73951742f266f65b	bd63b86849b17eaec8a24b486c591faee838a3fcee521ec77f2f21f4894a7921	건축	수장공사	설치작업	설치작업	건축 > 수장공사 > 설치작업
cf98fef13aa3adcb219eac3c68ba7a8ad1fc1640c213d2eccc0711b0e019756d	ce0301fe717e52fca033e11ff3240015ddf48c800519cdb66ea165808cbacf69	건축	조경공사	설치작업	설치작업	건축 > 조경공사 > 설치작업
86ccea64c98825bd4f21e0f4609aca55a26f4ac3072e69a53cd30de49000b5c1	3f17638c2b008f9a89bd550330559b27030f895897215e4f7bbb14d59df1baee	건축	조적공사	설치작업	설치작업	건축 > 조적공사 > 설치작업
f6f0b4a396739183a88115c351df1abf9d6546dbda74b86c27e4a83cf42e0e39	92fc08fb809cc1c3bddd257855e3331be3ea726e4c964aa27d9dcb3137079040	건축	지반조사	설치작업	설치작업	건축 > 지반조사 > 설치작업
7fbe0082b48350e1eee03842c42852a1cb1babaa505db37315b91809116ff7eb	b269349bad4492fd16f17ec5fab96c188f5fee8874b2946940dc99dbd58082e8	건축	지붕 및 홈통공사	설치작업	설치작업	건축 > 지붕 및 홈통공사 > 설치작업
8d13a68977fe2e4575397775138304de6030683db463f4743b1c0d45e401c836	482a7dcc2bf530eae9ab1032c048bc32d5e180c80cadc6c1fea286bdc11e6487	건축	지정공사	설치작업	설치작업	건축 > 지정공사 > 설치작업
df322cd12d592956b5c4a96266d17c94f56dd35ebfa88ed0e7106ce6c024425d	12c797fc1a286822ecca81b0ab458d0fcaad2e02b003379c7dfe4bcd2ee1a3f0	건축	창호 및 유리공사	설치작업	설치작업	건축 > 창호 및 유리공사 > 설치작업
cfa78c54ecc62a2d9673239871b9dbcfe47dfa308a1f30c5a49bf5d48a8f7dd6	1bda673e67d9a12e21efca383859477c9ee86d489623313ec64c630192394805	건축	철골공사	설치작업	설치작업	건축 > 철골공사 > 설치작업
5f93221a423abf12677f5b93f3c3010718ae1f9001503ffee7b041f964c31de8	3143a03fce721cb2d976b2aed78c9b1b10edcfa04d206f1dcddf59340f1e6b18	건축	철근콘크리트공사	설치작업	설치작업	건축 > 철근콘크리트공사 > 설치작업
9b7ccab712e8f6c6cdc1e6d7f6ee0e35bfda013d9e74a835d5c3a6084a0ccf25	820faab310f22cba05496a1ec78811fece6464030919cc343a9bff3b2e3b9571	건축	타일 및 돌공사	설치작업	설치작업	건축 > 타일 및 돌공사 > 설치작업
28d775bd008765fa5603e9181ffe591773b64926d82e65b97cd4909d892e28bf	84ba3f37613cbabaf563e54f806db16eba196d5ed54da7b489fc4548571c28f0	건축	특수 건축물공사	설치작업	설치작업	건축 > 특수 건축물공사 > 설치작업
72497470a6e26c834b0b680b6f19890b7c005d3da1903559ad1ed0ca3ffdd040	817b82a16c6a75af5c6073f5a2f1d4d855343279e834f05e19cfeee8872ea5da	건축	해체 및 철거공사	설치작업	설치작업	건축 > 해체 및 철거공사 > 설치작업
c7d1794aded01289b6288ddd3d9827bc2f7d69bf72b858ece3d45e22dbcf5394	92780acb02509d83e67eb6aa04be60122fe8cc8344750f4b420cbb1826c665cd	기계설비	기계설비공사	설치작업	설치작업	기계설비 > 기계설비공사 > 설치작업
700634c713c095be3ffcab140bb44f68542e194e780381feb1d7e0fb8f47914d	36f84dc937e94c7f2d307dbb7c398c9e7ce45d7161a7d8c742eadc62482cd751	기타	기타	설치작업	설치작업	기타 > 기타 > 설치작업
c4095435d743dcf4f1de546dc7b55c3727d0297b7a054d51f4c5a4b110fa6be5	c88d808f9a60676a0f54b61760a2cb1bb083596f00d94e8f8874d3b9e17cddf2	산업설비	가설공사	설치작업	설치작업	산업설비 > 가설공사 > 설치작업
4b7c4740ba251d26584487b16ee1f175e9c4d8de88be26a7c888441475a1c878	60e0d4bca0074bb571c00d4eed761a29ee916ea936f0e559123ba966aab66913	산업설비	산업설비공사	설치작업	설치작업	산업설비 > 산업설비공사 > 설치작업
9d4de918b32c41a0a159ce0e08e5aee02d3d45549d5d98d2c8612383a6a926c8	c6991388fb908a9c2aad77a041896990e2d55004ed8fc855cb77ec2dc981b72d	전기설비	가설공사	설치작업	설치작업	전기설비 > 가설공사 > 설치작업
df80632f6ecf87db0827df7f3e5f95fc50a2c7c52e5b492a48be9d19cbd8dde6	d36f80d37be8a8478764149f90b6eb8acd669d1f46b568acd360ea21fded3b73	전기설비	전기설비공사	설치작업	설치작업	전기설비 > 전기설비공사 > 설치작업
000dc031efd7a9e83515866c879b62ced7f35b5269ec2da5686ea40dcc199c87	7184418b3260b94cb289fc430ec6870768631cedc0276f08da75d1fd21634329	토목	가설공사	설치작업	설치작업	토목 > 가설공사 > 설치작업
52bdfb176f6ca25fc5b6379a8d50feb2112b47394a0117e40f6b1dc1053181b7	1ffaed9eb99ad7a3e2933a29394d986da2eef6b40a53650f4dae02e33b6f8718	토목	강구조물공사	설치작업	설치작업	토목 > 강구조물공사 > 설치작업
61aaa2147235271432668ebee20fa892a84e7eb533b09047c3cdd4204fac4835	6142818dbeca390db750ed5b8ab72ccae2f3848dc1bf54063f0fc7f4d8d552a2	토목	관공사	설치작업	설치작업	토목 > 관공사 > 설치작업
a10ab68e97b7963fe0b7cb8ad4fe0a410c83f8f73b0ad126ffed164d837be678	7d97163b1558c6a7a2824a97cca8eac37d3e3f1b9c823e21ea840677d1420e38	토목	관공사 부대공사	설치작업	설치작업	토목 > 관공사 부대공사 > 설치작업
c091c53a2601ca4ea0c92c9345118cabfe8b761e86ccdf6dd678ac10d85361c8	2438c2b03171c8e6534f7020c743b9249b389886e7e9d7e081fc1977f09970a2	토목	교량공사	설치작업	설치작업	토목 > 교량공사 > 설치작업
30c28901e82d93318b1b049cb413d57a0cd7b1b17c67d416f2803399a724713a	0f74161b28a96d20a1cd347de2d86209e75941c55dc29d08c4e42dd2d7da2b57	토목	댐 및 제방공사	설치작업	설치작업	토목 > 댐 및 제방공사 > 설치작업
baba8acdc48cb47d6b99046b8b5616f74650288aa9864c66ae6ab6ec59e9442d	9039310779ad406faf8b2990ff1819ffac9770f931566c02270ccc7a604f177e	토목	도로 및 포장공사	설치작업	설치작업	토목 > 도로 및 포장공사 > 설치작업
c4fe637dff93c2aad0d89f323d80c21a5b4ca7b6fd99abdeba2480b3a28338eb	740ba6fe62edf748f9e9707a5a8db50176a48e582e46c9aa93a53787d15b5f4d	토목	말뚝공사	설치작업	설치작업	토목 > 말뚝공사 > 설치작업
bdae3eb5332e00337bb24051a75993d10b9dc5936b75b7a25d4cb2d44de50e1d	d5fedcab6dc5723721417460d705395cea2ad4ef0499334acace7b9324335793	토목	지반개량공사	설치작업	설치작업	토목 > 지반개량공사 > 설치작업
b65f396b837bde88c9e769c5dccdc47c585aa8d23faef2b7554a5e1945f54a36	a90eb6dc876af3ebf1285c8058c262a4560ca5a65a9b4cce20e5c452c67f5d08	토목	지반조사	설치작업	설치작업	토목 > 지반조사 > 설치작업
279f5b5057fc5fb8ce4b04db372c20e67d5695da75fdbd4d7c7de9a72c3ae50c	e69cac9d45fe928cd4a40876d9f5ab38e4da36b946be0b4d1183887495d731e4	토목	철근콘크리트공사	설치작업	설치작업	토목 > 철근콘크리트공사 > 설치작업
c8207cc5a6bacb3cc897ddbbf73de66bd7254c2a88dbf53feab459169e760982	656ab8544db01eb4f69dbbe4e0aed46f8e974318ec2b5a02418d8a6d4121cbb3	토목	철도 및 궤도공사	설치작업	설치작업	토목 > 철도 및 궤도공사 > 설치작업
d2a3a560414d2ada7c3f44bb876a53c4630d56df7f5521a0eca72d4dca906fe2	d781735c3affaf0eac8b0645b21bb4e1ada1f24922cf9ba9bf90c033826b21c5	토목	터널공사	설치작업	설치작업	토목 > 터널공사 > 설치작업
cb1da1f4d48a41118652aabd9f28b9cd2ca782be7b3aa2375a3833c5b1ecd9c6	53ad3ee18d06b1c5945f1561d9d0a019b575a9f59dba70d67a6f2e7482581949	토목	토공사	설치작업	설치작업	토목 > 토공사 > 설치작업
60ee0f862eee955226f361181d5cf1d663886a17ec4e627d3a3df0c4b6410690	6df8dd91ff6a615b60c01504a7c853096d291e05d6210009d2c114145ea8381b	토목	프리캐스트 콘크리트공사	설치작업	설치작업	토목 > 프리캐스트 콘크리트공사 > 설치작업
80538be9bab5a27b4f961597173de91b402184a2aab9a6dd991bd2f3e015ceaf	3004e0d20c6003920e6c7e0d856ddf2908aa975470afa0e46154a70cef1fe097	토목	하천공사	설치작업	설치작업	토목 > 하천공사 > 설치작업
9480d0a9f19b59f4185e173f75b36aee337217a802ed6147507747530df32199	a1fe25df3ef2cb7045f3161778422f0eb2183634902cf257026dd6c7cf7fbea8	토목	항만공사	설치작업	설치작업	토목 > 항만공사 > 설치작업
e44d4f2ceb4933333f4fd25589201de6c93072990245afb57bf745c6c30a58a6	0909a7fc9088e27abe0969e37e9479a103d9a0a31d156a11c146ebc361f41abe	토목	해체 및 철거공사	설치작업	설치작업	토목 > 해체 및 철거공사 > 설치작업
c98dacbb1234909251e3158769187baec6af1528b2f670caae8ac0b8e0ee926b	180b394ceb590b38024004ce64f79bfde75561c0fe81008bb53435d3510932f8	통신설비	통신설비공사	설치작업	설치작업	통신설비 > 통신설비공사 > 설치작업
b416b063eb9976ce49312741319508ed83ace35ecac51d8f4ae21e0cef67d5a4	2fedcc96256e2b1b71331e3bcc7fdf71299ee7ac4c834c71fe3e0c4b3465fe0a	건축	가설공사	쌓기작업	쌓기작업	건축 > 가설공사 > 쌓기작업
1b170187a3cdbfdde20bf588a294731f7d92b0c25d7361bb7868e2ec557ed9e0	9079d78c78ec31d527c42aa8d8c9d72cb16a04a847b6d82b28a20e0615ef77c8	건축	건축 토공사	쌓기작업	쌓기작업	건축 > 건축 토공사 > 쌓기작업
bf753b82ac61300ce34f6af49dba08500eb1dfb6beb285268f715d4d7f7c6171	ff545edd9c384c7436e7a912c81232e604620903a4326832fd2b421853373a43	건축	건축물 부대공사	쌓기작업	쌓기작업	건축 > 건축물 부대공사 > 쌓기작업
f61b0954f0c0965d93ebd9e38d958a6ec3e9be4c31ccaf1374d4aafa22e765be	85443ee510910c572a3dd393ac23578bf1e69b901fa5c910176180cf0da0f4d7	건축	금속공사	쌓기작업	쌓기작업	건축 > 금속공사 > 쌓기작업
06ba15c9ae22e0c53ee65548e02996de69966568229273210c181838870f4c2a	205be67904970d69788fed1918f4b6c4605071579ea91c894433c3bb2950d906	건축	도장공사	쌓기작업	쌓기작업	건축 > 도장공사 > 쌓기작업
2193c0a6887473aa25457aafef09147ba5b818e90467b7f5cd4fad066667b38d	bd63b86849b17eaec8a24b486c591faee838a3fcee521ec77f2f21f4894a7921	건축	수장공사	쌓기작업	쌓기작업	건축 > 수장공사 > 쌓기작업
e8d62e5c826fdc77affe4e6d3958da4b3801f4b9ddeeb65f6a5eeab09ecffca5	ce0301fe717e52fca033e11ff3240015ddf48c800519cdb66ea165808cbacf69	건축	조경공사	쌓기작업	쌓기작업	건축 > 조경공사 > 쌓기작업
016c9ce38e301026f41853c6057fea4d13a6b067f143881893778d87330c11a8	3f17638c2b008f9a89bd550330559b27030f895897215e4f7bbb14d59df1baee	건축	조적공사	쌓기작업	쌓기작업	건축 > 조적공사 > 쌓기작업
c6336fb5e824049121c98da0a4256abaa5bea072810d064147ada53fddbe6cf7	36f84dc937e94c7f2d307dbb7c398c9e7ce45d7161a7d8c742eadc62482cd751	기타	기타	쌓기작업	쌓기작업	기타 > 기타 > 쌓기작업
a7efc1d36b6db64a84d5b7f71d31397d8927cc398d4602665aee04cc227982d7	7184418b3260b94cb289fc430ec6870768631cedc0276f08da75d1fd21634329	토목	가설공사	쌓기작업	쌓기작업	토목 > 가설공사 > 쌓기작업
d52a1f7e1a7d8d4b25ad464755139babd7bc933192a93baee6e7771a67e46cfb	1ffaed9eb99ad7a3e2933a29394d986da2eef6b40a53650f4dae02e33b6f8718	토목	강구조물공사	쌓기작업	쌓기작업	토목 > 강구조물공사 > 쌓기작업
3e4fab964a7d97980b612a1a4a54bc87d12a06a814089131a73025413c39214a	6142818dbeca390db750ed5b8ab72ccae2f3848dc1bf54063f0fc7f4d8d552a2	토목	관공사	쌓기작업	쌓기작업	토목 > 관공사 > 쌓기작업
b5f7115d7487e1da0fd4df04137dc63d6e913169971e36c7062f89ab1b7d648d	2438c2b03171c8e6534f7020c743b9249b389886e7e9d7e081fc1977f09970a2	토목	교량공사	쌓기작업	쌓기작업	토목 > 교량공사 > 쌓기작업
dddd0ccfa99de0bd342a600cb0e3e1961475587cd9552547e598d6245b48377e	0f74161b28a96d20a1cd347de2d86209e75941c55dc29d08c4e42dd2d7da2b57	토목	댐 및 제방공사	쌓기작업	쌓기작업	토목 > 댐 및 제방공사 > 쌓기작업
2c101cbb908062f80475e2cd0eb7ff85d4bf1696bfe90f53c946318ac7d39929	d5fedcab6dc5723721417460d705395cea2ad4ef0499334acace7b9324335793	토목	지반개량공사	쌓기작업	쌓기작업	토목 > 지반개량공사 > 쌓기작업
7d36cd92d79c6fa5f5bb65e8daec486eccf7eaa49484b30b57481429901ad4bd	e69cac9d45fe928cd4a40876d9f5ab38e4da36b946be0b4d1183887495d731e4	토목	철근콘크리트공사	쌓기작업	쌓기작업	토목 > 철근콘크리트공사 > 쌓기작업
7cc94121f7c8610aac905ce8e4631b224d1b65d32d60dcea66d4d9ccec3c1b7b	53ad3ee18d06b1c5945f1561d9d0a019b575a9f59dba70d67a6f2e7482581949	토목	토공사	쌓기작업	쌓기작업	토목 > 토공사 > 쌓기작업
07b6c9195acdecc5dcd44618bb169fae45f64a15226a8e29d7334ac52c3744b3	3004e0d20c6003920e6c7e0d856ddf2908aa975470afa0e46154a70cef1fe097	토목	하천공사	쌓기작업	쌓기작업	토목 > 하천공사 > 쌓기작업
63620cc062e187bacaf39f790dcf7dda7c2b25a2e0858ec1dfe05c935d04c717	3143a03fce721cb2d976b2aed78c9b1b10edcfa04d206f1dcddf59340f1e6b18	건축	철근콘크리트공사	양생작업	양생작업	건축 > 철근콘크리트공사 > 양생작업
70ab21b041aa9260a89e4d815ee67a8a7d75805b8968e46b97c50a8436129214	7184418b3260b94cb289fc430ec6870768631cedc0276f08da75d1fd21634329	토목	가설공사	양생작업	양생작업	토목 > 가설공사 > 양생작업
1a66ec9ba27cfcba59d16a01941b8c3dbda353aceeb79f8b5c9e7911f7ccd998	6142818dbeca390db750ed5b8ab72ccae2f3848dc1bf54063f0fc7f4d8d552a2	토목	관공사	양생작업	양생작업	토목 > 관공사 > 양생작업
e66116b9961e325106cccc5e7499c2b09d9ed8084d7ccbf25e4fbb7fa9268de8	e69cac9d45fe928cd4a40876d9f5ab38e4da36b946be0b4d1183887495d731e4	토목	철근콘크리트공사	양생작업	양생작업	토목 > 철근콘크리트공사 > 양생작업
a940040a66358a0ff561d9e7e2fa45278c6fd18e91e7c2f87a746de5b570601b	53ad3ee18d06b1c5945f1561d9d0a019b575a9f59dba70d67a6f2e7482581949	토목	토공사	양생작업	양생작업	토목 > 토공사 > 양생작업
8fc8b3ec2acc215a7b0c9b9e31d03f1b3eed9b29b28d83c10e03852569c457ff	2fedcc96256e2b1b71331e3bcc7fdf71299ee7ac4c834c71fe3e0c4b3465fe0a	건축	가설공사	양중작업	양중작업	건축 > 가설공사 > 양중작업
