review_concept_key	canonical_id	node_kind	parent_review_concept_key	parent_canonical_id	name	name_normalized	origin_type	status	approval_id	approval_package_sha	amendment_approval_id	amendment_package_sha	materialization_id
4ec4c1db1aa96205b1bab2ccd42eb2f8e88a45efd6a034c86676972d0834034d	46d59aac-0786-4500-a7ac-257e93c55745	PROCESS	1b01f7e3cd4bfbdcf610554066aa88036ab7be729aa908b66f0ec7936195732d	b07d3c54-238b-4c4a-95b2-5aaabf182076	흙깍기(절토)	흙깍기(절토)	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
4ee07139a07b17938cca1a523190d0c6cc64256c511ab2742fe0155ead6f2eaf	0ee3ee3a-4734-4f1a-af67-73c160e875c0	PROCESS	934cec93edfa5eb83d4262be5e58f58cc6b9cdf02f1d610a2168f31c04864b63	afcecca7-c90d-471d-a18b-670fa2563fa5	터널방수및배수	터널방수및배수	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
4f2e093b95fb979b6e7fe6f6e15610c29313de754e86cf0d7afde24ec2151dee	3b8c0252-1275-4fa7-b549-5954d2a2d5c6	PROCESS	b15cd2beb1d4901b6d710f491abe2a583003fdfe5fe6d98842ce0257c9159552	e8c65574-5c31-4438-a942-c83aa6091b76	토목배관부설	토목배관부설	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
4fe33214fdf94a684ad64d5c4691664580af7cadc51077616eeb9d1d436ad736	ce98fe54-9dd9-42df-a7fc-59bf1c92b4b3	PROCESS	ea3245b5faef0b7303958cb6edf84282597a4097f744cdd21ca50331f45cf375	4056c15b-3a34-423f-b225-e2edfb91c15d	에스컬레이터설비공사	에스컬레이터설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
504b67546ee2290a5042e54702834656b5428763e2f11f674df9a1ba16f1f6f4	ea385556-01e4-4f7f-b9bf-647a78935d14	TASK	cc03b5f255e4c76a4d9018d5b36c052591b7677fe406b8c343fb8873feb99bf7	0b5224ee-1c0d-41eb-8367-a80e2762d7bf	창대석붙이기	창대석붙이기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
5056e74d2d7df1d5335def453ed935015a3527d2f91d49ad495b4d9ce92c8ae2	5ad36109-48d4-41d5-9d69-d0404c627892	TASK	5f218950ff1076983ffa9bbe897bf1263bf0ee1116c3397b2516753c0c1ce541	55947deb-7b2c-422e-b07a-2492c8dd55c2	뿜칠형지붕 바닥단열	뿜칠형지붕 바닥단열	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
505cc70a8518eeb5971a651d8e9ada22c9cf8c4cde874b23f1aa2a5c500f0e3e	b365812a-d0f2-479c-bf32-e969211fc91c	PROCESS	58e88af9a290fbf1488f9595f8420103f1fa3868a286f2c3d3d731c980d831ca	6fd8d8a8-6eaa-48fc-baaa-437318b8d0bc	특수콘크리트공사	특수콘크리트공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
50949edff7e5c344cab4f345656179bdb1dfbb3952ffca5bbcc375a45b473136	56b14de8-6d7f-4406-8997-826d21de7abc	TASK	b266a326ad7e5eba11caadfe51d101ee205be6a4e31ad787d39ada491eb41c00	03597104-73d5-4f11-bee7-2c3162f7270c	석재타일내벽붙이기	석재타일내벽붙이기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
50a3e188e5d23e4a7a5e5e4549b086891eac713b43c952e8dadc6550d4babfac	655d9f19-f87e-4baf-9f6e-20946f7d0f10	PROCESS	f2845fdbbbc2e76f294d13974254c644ee77c981dbcbc46800ac4544c0b58d13	09923e6e-8fc7-4e1f-ae2c-14c970328a7b	고층빌딩전기설비공사	고층빌딩전기설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
5113556f199d02ca610e5aae37cdb7822e87a0586831b51b4ba1f2ef6d1f2193	cc808536-8587-4938-b905-be60d47111f5	TASK	7f2507b6c1ad8ac7ec8b5b9dbca5f54652d7153248d333c7935cd92b181353d5	fa8cfc12-4cef-4715-9d5e-68472a822b8b	수장마감부속재설치	수장마감부속재설치	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
512d3906fcf9a0079a12b908c439663d6703b7d06a660b8da1218d18275559b2	97039c1e-22ec-4098-81c7-224d18d8738a	TASK	b15cd2beb1d4901b6d710f491abe2a583003fdfe5fe6d98842ce0257c9159552	e8c65574-5c31-4438-a942-c83aa6091b76	여과설비설치	여과설비설치	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
51385783f046c24afb343e4ab28aa3a46cd8e6741f5061df2b224abf55d2fb15	3ae990fd-0a05-4448-b74d-827b9c369e9e	TASK	9ed800b6570d39ac38f5b3202f23981e90d8eb5f37d7e7a332ddcaf782dffd65	2e8138ce-e3ca-439b-8e9c-de616f5e6dec	침목및체결보선	침목및체결보선	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
5144855117b54aecb13345144973321b45b349de7448cab8cec7ccaada5f525d	dc899bdd-c64b-4c1a-8bd7-6887e85296ef	TASK	5f218950ff1076983ffa9bbe897bf1263bf0ee1116c3397b2516753c0c1ce541	55947deb-7b2c-422e-b07a-2492c8dd55c2	시트지붕 바닥단열	시트지붕 바닥단열	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
5170dbd24d1e51201637da9b057af2dd43f3249737ed0e78bf090bcaa448c898	578fa119-5495-4a62-96e7-8d295af12908	PROCESS	56d3df21fd0a64158b82a8652376ab6c7bd18c6309db04b5d442b6587afcf395	5bcf0b15-5ee3-4f38-b5e4-d671d7d24197	기계설비시험 시운전공사	기계설비시험 시운전공사	MERGED_FROM_REVIEWED_SOURCES	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
518bb5b8ca436f24e400d92adb94fcae1f852d66615210225f9542647b161ffe	fda670b5-8411-44bf-90fe-0890b2cf927f	PROCESS	57ce72345c7534cc17240b425a13aa08492c7fbb87f75b086f916c4711922857	e56c70dc-3bb0-4494-bb85-47ca56991415	항만부속설비공사	항만부속설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
51c57e9074b608f0e6cc6dd8fca7ba40fe3f5a791447ca3f590bcbeb8d78402e	ebde9eb8-cb0c-4286-9b69-4ded6d031c6d	TASK	172b5d183961638c11d2ddd68aa2bcca8a5c37d208160fa56f3af8dddb96cf41	1c3217dc-73b3-45fd-9119-13508993a96d	석고보드 종이면바탕처리	석고보드 종이면바탕처리	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
51c72e9981027165e51fba7ce878755d31e7c768d3c76e927e14cb9be8d28276	1d62da9a-97a3-406c-97ed-f387fc3f52e4	TASK	60fe27c8f7fc32987291d31f6ae512b1cf6b3ea890f0e152632397ee41c76a28	08d5a2b9-552f-4b3b-a159-9a0212fdd90f	헤더설치공사	헤더설치공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
51eac0e33b791db42cede4366d9f9c5281e9a7e2581ea52906ed204a985bae0f	74f6a0ad-2a98-4e14-b316-a007aeddbc8a	PROCESS	53280542142b59179d383425dc3c0376e294312c5bfdef8b3af6e6aaa6dee067	b40bcb7f-32a0-4f2e-bb21-4eaf050a7fb7	양수발전플랜트설비공사	양수발전플랜트설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
521142305ebc8c275340a2013855ee698c97538effc2139a8a75150b67ef470d	d99b67ac-2747-4703-9bba-e1a6f90ed0fd	TASK	4ec4c1db1aa96205b1bab2ccd42eb2f8e88a45efd6a034c86676972d0834034d	46d59aac-0786-4500-a7ac-257e93c55745	인위적경화물질흙깍기	인위적경화물질흙깍기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
52570054d9b57108cbe050c6213d7fb187f3001287923162fda8455413123b36	00629e84-90c9-44a0-869b-bad577162cee	TASK	9d7bad7d3377b0051c155133999851cda03afb637f6fc506662aa14608b8fd72	23c12507-241e-4e79-a855-4ab96b1ce94d	강재제작설치 조립공사	강재제작설치 조립공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
528de8efb0840c315f168b4ffea153ef7887ca9961642a62b55df059af47d1aa	f49f59a7-4e31-416a-ac53-808f04de3787	PROCESS	7a665c11748c42341077fd9afd02a35c4c5393995913074b384079703b592772	89c9da77-092d-400f-b40b-ae6c86aaad97	전기․통신공사관련철물류연관공사	전기․통신공사관련철물류연관공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
52b820bb4e210920ded93b0ff65e25256a5280a87f4419971c7a2c7b7698f328	8495a852-9e8a-4f4e-bf91-48a2e847e6d4	PROCESS	3ee299700e719122727bf96e921d69ceac1520282666e4ca2bd8d94bd1edcde2	8e919d1e-95ab-440f-b2bc-f6788edd8ed0	기타배관및관련부속공사	기타배관및관련부속공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
53280542142b59179d383425dc3c0376e294312c5bfdef8b3af6e6aaa6dee067	b40bcb7f-32a0-4f2e-bb21-4eaf050a7fb7	PROCESS	a1fa7e1fbe536f1c9ab6d4ec21c23d7de63646b1fcb6fef70a8f387763e99bc9	a74700b2-31e4-44f9-bb53-1ab477738d29	기타형식분류별발전설비공사	기타형식분류별발전설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
534a1e029932e65c8b841d1e0b8758b67dacc6df04ab006a8e071ca767250c59	be965f09-464b-4d53-9be4-d72f44d3d1ee	TASK	da93d66161177953a78a151ba958258083bd7ecdc307038e8400e97437c377b4	71232285-0ecb-449e-8505-f1007ff645ea	철근가공및조립	철근가공및조립	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
53dd3cd0b4663f1e0bf4e6a333f44c21d7502d90b94cce5a2df8b855be49295e	c1bdd0f1-324a-4c6e-bcca-a5b7f4e5b62c	PROCESS	f9ca32ca030b7a7fdf1e1d0d815a9a452344402b5b9c2c6900d619510def900a	0ff5876a-fb3f-4283-949b-cad5d0278b91	자동화재경보기설비공사	자동화재경보기설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
53e723e6c98f5a77418ccc836150e94446eed260eb4fec012b2a3548f06e8622	8447fda7-662f-4ca5-931d-2263214035b1	PROCESS	e9d5097280eead87de1f8ee9e24cd53c94b90fa52276ada446bf13467c8c8f72	7781f1c8-c06d-4cbf-9fa0-389a6b427172	투수콘크리트포장	투수콘크리트포장	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
547f6c3944eefedd97dfa5c18e9128c819c354b470395ca0ff4d247283db372d	2ccfbd4e-dd01-4740-95cd-296808302bcc	TASK	f8f8f8c0ded720ede952c131be6396329a82ad7f1995efa930cff437b5ed9ffa	51606bb5-d9c3-411f-8e33-3cb20fc8f923	회반죽미장	회반죽미장	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
54a409ed1dd1aefabc6074c6c2cb02458343cde643c364ffebf9743bd4e84b50	98c99d85-880c-4c03-9524-b20a8556e426	TASK	5de714bb17d80b291c3d7e7d3da321d729f8771914677c30ae25f4e14aa01e91	525fab4f-8a50-492c-851c-f6f5a15be109	유리질타일밑면붙이기	유리질타일밑면붙이기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
54c4aa958e1db450b05ba644da0a690483728a983c8448869caebffce3f85e65	55522a2a-9ebd-4dc1-bc67-8ec7cdae2b6a	TASK	57842b6f62bcef11aa5623a54959143ed3d51e2d42f9c3a51e9c6a302a16ff19	addfaf62-3805-4680-9941-6e299eeed209	천정지바르기	천정지바르기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
54ee11f0f90aca0d4c8c52a6baa3cf19b78610c21edf272b68390f7468c2747b	129ad2c3-e7b7-43f4-abb5-cda5f2be067a	PROCESS	094c2a06438b38402ce06ad7013f0d454002110bdbcbf8e2401b3ec4dc941191	218a19dd-a075-456a-8c08-cc1df02d3d95	살수관련공사	살수관련공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
5552bd502aa87b0c466bc7c9dce75c87ce2b8e4950886a8dc0047a834cb89ec7	daf7a4ad-f737-4528-8982-7d1bdfd9c027	TASK	b89cb358fa0de6d14fa48f2e5f6c311913a998339bb04892f742920b147be884	5af253ad-9573-4ec2-bcfa-8e082eefe8d2	흙깍기․잔토처리	흙깍기․잔토처리	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
55a316206a26065b1f7a0d6a78216f3a90d5c6f69045a409f735c2a1a4825df8	a18cbef9-0712-4d25-80d2-4d27ccd5860e	PROCESS	EMPTY	EMPTY	조경공사	조경공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
5645849c5443d6c6c34e62c6122bc6dac63d605d29e650d49cd811e88c9d65c1	d14b464d-2ee3-4f1e-961f-77a7db2c4d6e	PROCESS	99be967a570fd4905646ea972fb33880e6f79c78e313678e9ef7f1cb73d2fa4a	e401ae90-0727-4bb6-86f1-d12f8fc286b1	강재널말뚝흙막이(H-Beam및토류판)	강재널말뚝흙막이(H-Beam및토류판)	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
567b3bdd26473d2aae0c8a6f35251397f2c7b90f08b1c3c7a83c11d6643eef99	23b14570-1e3d-4ce6-8e2e-55d4958d772b	PROCESS	EMPTY	EMPTY	목공사	목공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
568be7b55676989271c734e894bdcd02232e6d9d58e6c1b95622b559bf859880	e600773e-39f9-4dc9-9a94-512c43fddf2d	PROCESS	a1fa7e1fbe536f1c9ab6d4ec21c23d7de63646b1fcb6fef70a8f387763e99bc9	a74700b2-31e4-44f9-bb53-1ab477738d29	열병합발전소공사	열병합발전소공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
5699e667839fbb246cb48d93f87db04834968fc595e50f73319e540c94a0d2d9	3ade5995-a8f0-4e97-a31a-3edfc3b1e095	PROCESS	094c2a06438b38402ce06ad7013f0d454002110bdbcbf8e2401b3ec4dc941191	218a19dd-a075-456a-8c08-cc1df02d3d95	방식공사	방식공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
56d3df21fd0a64158b82a8652376ab6c7bd18c6309db04b5d442b6587afcf395	5bcf0b15-5ee3-4f38-b5e4-d671d7d24197	PROCESS	EMPTY	EMPTY	기계 플랜트 산업설비 전기 통신시험 시운전공사	기계 플랜트 산업설비 전기 통신시험 시운전공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
571d193a16c84db193b5f282dcdc92dd3a9717d4664c18940b186a5399aa42cb	1d0b5964-b7de-4b95-9e79-0d1d7443e701	PROCESS	EMPTY	EMPTY	궤도및철로공사	궤도및철로공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
573202b5fe30083bc32c90c076ecd552dc04ec3ac8b1749c34d0902a9540faab	a5e357b8-07cd-4c31-8611-e2da4c4c78bf	PROCESS	0fe12e76efdcd652abd2c3542cb379df486853c054ee66f3acee520b10660e7c	81a226c9-f3e3-4128-acda-e5505db59ff6	제철설비공사	제철설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
574e9bef284ab77be9a1177d6f12c41cf1005f6ec5bb8de9aed96f6c74a5826c	43a78d85-0950-4f82-99dc-6f2f14d82963	TASK	a59c0bc5efafe8ced03e17d2e0a14ab093d3cb29ca6b9c750cbde03915173b6d	a94a4691-ba52-4ff6-8fac-bae9279adae5	사운딩시험	사운딩시험	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
57842b6f62bcef11aa5623a54959143ed3d51e2d42f9c3a51e9c6a302a16ff19	addfaf62-3805-4680-9941-6e299eeed209	PROCESS	a53c95b548ab1a1a584ad79f325846f8ac90ecce9234f991f9d8be9919341250	ca6f7bea-96f1-456f-be61-e96c129ab18a	도배공사	도배공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
57ce72345c7534cc17240b425a13aa08492c7fbb87f75b086f916c4711922857	e56c70dc-3bb0-4494-bb85-47ca56991415	PROCESS	EMPTY	EMPTY	하천및항만공사	하천및항만공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
587c67858b565cf8b01afc4c056316bb8de3dce1e7113ad25be9cca3c1df0dca	77be337d-c374-4e80-a5f7-69dcaa249387	PROCESS	e271654f1c7852d2159a26c3090155561877ae3961a251572cd7ef697a459066	b5fa3df7-c005-4e6c-a2b5-844d831f9839	지하수개발보조설비공사	지하수개발보조설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
587cf1383ecdcab9cedddc863f15d531d8951055912ed6fdd9c1355880cbe0f3	46a00000-d9cc-44ed-b956-e1ac47687d33	TASK	03754c84e28a545a6e2f2f5136ab8d915466c43cf7ccc3c05d3193d8829bbd60	03da6ebe-0db5-45a4-8564-6124ba14ad8f	부속물매입	부속물매입	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
589154813ce483c03442a5e19a996671889c887bbf9d024e13b774e26be49232	f9c0f5da-b106-46a9-b4c1-152f5dc6e336	TASK	1cf07cdcbd1df01844dc417dfc25899e9f8855c743ffeaa8b82fd28792f90073	b6103826-0560-4525-9cc9-2b7bf8f0d63b	사암내벽붙이기	사암내벽붙이기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
58993f6c88c0c1a84cc2fbadc3cdaf44a0f9d6a3b557cba817a4b0e5f8cce23b	f557a3dc-cd71-469c-8a7b-fc0f90627f5a	PROCESS	39e50939e38be41a255a751a8442d87e0925dea01aa0220a0c9f667b1d6bd072	63b9907a-9c62-4c32-931a-fe982ee2d1cd	원자력발전시설설비공사	원자력발전시설설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
58a25f0715084c1a9bf2780778752741f2ed6bc69566c48cece3dc3cceda60f8	10a63c24-c2a9-49ff-be08-1bf1db6f87b3	TASK	00a52dd997c21ceab4004fe3ce98b640a5932dcad08ab3bd2f5e91411e4e53a7	98336564-d693-4026-b357-a545e100700c	저장탱크설치공사	저장탱크설치공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
58a6f0ae64b115e33f80cbb5684c41aba2c70b9d17c2f63f04c824ef9c2db91b	00704352-b4d4-471f-84cc-d40a744cbbde	PROCESS	c878122f7b0f7f4bda4517c25c843fce79a340822c88f3421ae25b2b27845f46	ab9dfe81-ff57-4662-889d-58ca0c739475	금속방수	금속방수	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
58cf954b77bbbc4a31846c4e814784229405ba1ba8f87332fc3a0b6f2367842a	74bf5cfd-b552-473c-9158-d4585291941f	TASK	1cfec0bc08793ae94b4373544f7f2c319776ddeaba08da3e088897273233c360	df28c14e-0fab-4d8b-93a2-4803a1e122b4	투수시험	투수시험	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
58d3db150107ed943f52b50d81c50ad37c297d7a92ae610fac1ab170931bec01	888e27ad-7ef2-4b13-acdc-b8bb4f9e1ac4	TASK	3a9366d8c831cc54679c134646f37f6df12ae2f4199e045fd2adcb2049fa700c	713e9be2-fff5-4455-a40f-e0157e998d2e	천연슬래이트외벽붙이기	천연슬래이트외벽붙이기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
58e88af9a290fbf1488f9595f8420103f1fa3868a286f2c3d3d731c980d831ca	6fd8d8a8-6eaa-48fc-baaa-437318b8d0bc	PROCESS	13f01c1ad0d027cd2397d07a0e9eafb5222e1bbae9c0855e76a6ca66d279e062	71f3ec22-bbb7-483f-a6b5-f089eac9007c	콘크리트타설	콘크리트타설	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
