batch_no	seed_proposal_key	source_id	source_key	source_node_type	name	source_path	root_name	root_source_key	depth	current_semantic_kind	current_review_decision	root_semantic_kind	root_review_decision	root_review_batch_no	direct_child_count	direct_child_keys	direct_child_names	children_truncated	reviewed_child_count	reviewed_child_process	reviewed_child_task	reviewed_child_method	reviewed_child_material_component	reviewed_child_facility_equipment	reviewed_child_classification	reviewed_child_ambiguous	unreviewed_child_count	reviewed_child_keep	reviewed_child_merge_candidate	reviewed_child_hold	reviewed_child_reject	reviewed_child_refs	unreviewed_child_refs	reviewed_child_mechanical_state	gpt_leaf_family_policy	same_name_mid_count	same_name_mid_paths	same_name_other_source_count	same_name_other_source_refs	sibling_mid_count	sample_sibling_mids	reviewed_sibling_count	reviewed_sibling_refs	lexical_cues	gpt_semantic_kind	gpt_review_decision	merge_candidate_keys	gpt_reason
553	ff6fcec3abc364e562b310e0c78ffc10a0c0b66c87e4edafa3aa9be671348851	CIC_W	471	W_MID	금속바닥틀(장선)설치	금속공사 > 금속바닥틀(장선)설치	금속공사	47	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	233	0			NO	0	0	0	0	0	0	0	0	0	0	0	0	0			NO_REVIEWED_CHILDREN	PENDING	1	금속공사 > 금속바닥틀(장선)설치	0		6	메탈스터드시스템(금속벽틀)설치 | 경량천정틀설치 | 금속계단 | 금속마감 | 금속부속물설치 | 건축잡철물제작설치	2	474:금속계단:FACILITY_EQUIPMENT:REJECT | 477:금속부속물설치:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
554	5cffae896f5b55be0d1cab93b840845af04c4812bef74ef456d8d97f4ec82831	CIC_W	472	W_MID	메탈스터드시스템(금속벽틀)설치	금속공사 > 메탈스터드시스템(금속벽틀)설치	금속공사	47	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	233	0			NO	0	0	0	0	0	0	0	0	0	0	0	0	0			NO_REVIEWED_CHILDREN	PENDING	1	금속공사 > 메탈스터드시스템(금속벽틀)설치	0		6	금속바닥틀(장선)설치 | 경량천정틀설치 | 금속계단 | 금속마감 | 금속부속물설치 | 건축잡철물제작설치	2	474:금속계단:FACILITY_EQUIPMENT:REJECT | 477:금속부속물설치:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
555	eeb3d80c9f9c9251ae50dc1dccffa03332785105cce3e318479a5032d6493fe5	CIC_W	473	W_MID	경량천정틀설치	금속공사 > 경량천정틀설치	금속공사	47	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	233	0			NO	0	0	0	0	0	0	0	0	0	0	0	0	0			NO_REVIEWED_CHILDREN	PENDING	1	금속공사 > 경량천정틀설치	0		6	금속바닥틀(장선)설치 | 메탈스터드시스템(금속벽틀)설치 | 금속계단 | 금속마감 | 금속부속물설치 | 건축잡철물제작설치	2	474:금속계단:FACILITY_EQUIPMENT:REJECT | 477:금속부속물설치:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
556	29d8aa65e7f02217f363db987596ebca69d3bb2c068c4d4a9f273951f49f3cfe	CIC_W	475	W_MID	금속마감	금속공사 > 금속마감	금속공사	47	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	233	5	4751 | 4752 | 4753 | 4754 | 4755	바닥금속마감 | 벽체금속마감 | 금속기둥커버 | 펜코일(Fancoil)덮개 | 천정금속마감	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		4751:바닥금속마감 | 4752:벽체금속마감 | 4753:금속기둥커버 | 4754:펜코일(Fancoil)덮개 | 4755:천정금속마감	NO_REVIEWED_CHILDREN	PENDING	1	금속공사 > 금속마감	0		6	금속바닥틀(장선)설치 | 메탈스터드시스템(금속벽틀)설치 | 경량천정틀설치 | 금속계단 | 금속부속물설치 | 건축잡철물제작설치	2	474:금속계단:FACILITY_EQUIPMENT:REJECT | 477:금속부속물설치:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
557	0a7798904115d9c75ae11761c2eea4a7642d477ea97e237a9058673d21162793	CIC_W	478	W_MID	건축잡철물제작설치	금속공사 > 건축잡철물제작설치	금속공사	47	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	233	3	4781 | 4782 | 4783	간단구조 | 보통구조 | 복잡구조	NO	0	0	0	0	0	0	0	0	3	0	0	0	0		4781:간단구조 | 4782:보통구조 | 4783:복잡구조	NO_REVIEWED_CHILDREN	PENDING	1	금속공사 > 건축잡철물제작설치	0		6	금속바닥틀(장선)설치 | 메탈스터드시스템(금속벽틀)설치 | 경량천정틀설치 | 금속계단 | 금속마감 | 금속부속물설치	2	474:금속계단:FACILITY_EQUIPMENT:REJECT | 477:금속부속물설치:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
558	4f667612a03565725020cb64919cefbc76b4dcb8c04a93f01536bc3132a14d8e	CIC_W	481	W_MID	문	창호공사 > 문	창호공사	48	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	234	3	4811 | 4813 | 4815	문틀 | 문 | 특수문	NO	1	0	0	0	1	0	0	0	2	0	0	0	1	4811:문틀:MATERIAL_COMPONENT:REJECT	4813:문 | 4815:특수문	PARTIAL_REVIEW_SINGLE_KIND	PENDING	1	창호공사 > 문	0		6	창문 | 셔터 | 창호철물 | 유리공사 | 유리부속공사 | 코킹및실링	0		NONE	PENDING	PENDING	EMPTY	EMPTY
559	871e1ac6f662ec402f3aebb868bdce987c55639288ab7f70baa9cf0803d38333	CIC_W	482	W_MID	창문	창호공사 > 창문	창호공사	48	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	234	3	4821 | 4823 | 4825	창틀 | 창문 - - 대․중․소 분류대․중․소 분류 | 특수창문	NO	0	0	0	0	0	0	0	0	3	0	0	0	0		4821:창틀 | 4823:창문 - - 대․중․소 분류대․중․소 분류 | 4825:특수창문	NO_REVIEWED_CHILDREN	PENDING	1	창호공사 > 창문	0		6	문 | 셔터 | 창호철물 | 유리공사 | 유리부속공사 | 코킹및실링	0		NONE	PENDING	PENDING	EMPTY	EMPTY
560	a707731249b7f45ab38e5347abb58a6c5560d0dbee15000e45071de2a6b4668e	CIC_W	483	W_MID	셔터	창호공사 > 셔터	창호공사	48	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	234	1	4831	철재셔터	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		4831:철재셔터	NO_REVIEWED_CHILDREN	PENDING	1	창호공사 > 셔터	0		6	문 | 창문 | 창호철물 | 유리공사 | 유리부속공사 | 코킹및실링	0		NONE	PENDING	PENDING	EMPTY	EMPTY
561	db58d3ad19083716671c588de0f3b0891d6337854f2d01f9aa7a4c091bc7d4f1	CIC_W	484	W_MID	창호철물	창호공사 > 창호철물	창호공사	48	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	234	5	4841 | 4842 | 4843 | 4844 | 4848	경첩 힌지 | 자물쇠 | 개폐조절기 | 손잡이 | 특수창호철물	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		4841:경첩 힌지 | 4842:자물쇠 | 4843:개폐조절기 | 4844:손잡이 | 4848:특수창호철물	NO_REVIEWED_CHILDREN	PENDING	1	창호공사 > 창호철물	0		6	문 | 창문 | 셔터 | 유리공사 | 유리부속공사 | 코킹및실링	0		NONE	PENDING	PENDING	EMPTY	EMPTY
562	169e82d6c7f8d72ec4b878d80dd499ec7963329594ddedfa23e88931518cdff8	CIC_W	486	W_MID	유리공사	창호공사 > 유리공사	창호공사	48	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	234	4	4861 | 4862 | 4865 | 4866	판유리(플로팅유리) | 복층유리 | 특수유리 | 가공유리	NO	1	0	0	0	1	0	0	0	3	0	0	0	1	4866:가공유리:MATERIAL_COMPONENT:REJECT	4861:판유리(플로팅유리) | 4862:복층유리 | 4865:특수유리	PARTIAL_REVIEW_SINGLE_KIND	PENDING	1	창호공사 > 유리공사	0		6	문 | 창문 | 셔터 | 창호철물 | 유리부속공사 | 코킹및실링	0		ENDS_WITH_공사|MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
563	4c4749811f08c4bdb2f1df7f4be3c25dd397ef96a1a94599d26141d773c0878e	CIC_W	487	W_MID	유리부속공사	창호공사 > 유리부속공사	창호공사	48	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	234	4	4871 | 4872 | 4873 | 4878	절단및가공 | 가스켓 | 유리구조고정철물 | 보양및청소	NO	0	0	0	0	0	0	0	0	4	0	0	0	0		4871:절단및가공 | 4872:가스켓 | 4873:유리구조고정철물 | 4878:보양및청소	NO_REVIEWED_CHILDREN	PENDING	1	창호공사 > 유리부속공사	0		6	문 | 창문 | 셔터 | 창호철물 | 유리공사 | 코킹및실링	0		ENDS_WITH_공사|MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
564	729d4680f7271dbb41a30794008072de1db9e6bc4c1f8873d92cd3c026e5c854	CIC_W	488	W_MID	코킹및실링	창호공사 > 코킹및실링	창호공사	48	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	234	5	4881 | 4882 | 4883 | 4884 | 4888	창호공사코킹 실링 | 유리공사코킹 실링 | 석재공사코킹 실링 | 타일공사코킹 실링 | 코킹부속공사	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		4881:창호공사코킹 실링 | 4882:유리공사코킹 실링 | 4883:석재공사코킹 실링 | 4884:타일공사코킹 실링 | 4888:코킹부속공사	NO_REVIEWED_CHILDREN	PENDING	1	창호공사 > 코킹및실링	0		6	문 | 창문 | 셔터 | 창호철물 | 유리공사 | 유리부속공사	0		NONE	PENDING	PENDING	EMPTY	EMPTY
565	3fd0d5e254b141b0196a11ebd4854dbacbf5efefb4355f42cf27e10aeec8675d	CIC_W	512	W_MID	합성수지혼화모르터미장	미장공사 > 합성수지혼화모르터미장	미장공사	51	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	235	2	5121 | 5122	셀프레벨링모르터 | 에폭시모르터	NO	0	0	0	0	0	0	0	0	2	0	0	0	0		5121:셀프레벨링모르터 | 5122:에폭시모르터	NO_REVIEWED_CHILDREN	PENDING	1	미장공사 > 합성수지혼화모르터미장	0		6	시멘트모르터미장 | 플라스터 | 인조석(테라조)미장및물갈기 | 온돌바닥공사 | 특수미장 | 미장부속공사	3	511:시멘트모르터미장:PROCESS:KEEP_AS_DISTINCT | 513:플라스터:MATERIAL_COMPONENT:REJECT | 515:온돌바닥공사:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
566	718e78d5a159095f997e5b1952206e74e872da2bcc2ca919bafe5ddc6ec9cd67	CIC_W	514	W_MID	인조석(테라조)미장및물갈기	미장공사 > 인조석(테라조)미장및물갈기	미장공사	51	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	235	4	5141 | 5142 | 5144 | 5146	바닥인조석바름및갈기 | 벽인조석바름및갈기 | 계단인조석바름및갈기 | 걸레받이인조석바름및갈기	NO	0	0	0	0	0	0	0	0	4	0	0	0	0		5141:바닥인조석바름및갈기 | 5142:벽인조석바름및갈기 | 5144:계단인조석바름및갈기 | 5146:걸레받이인조석바름및갈기	NO_REVIEWED_CHILDREN	PENDING	1	미장공사 > 인조석(테라조)미장및물갈기	0		6	시멘트모르터미장 | 합성수지혼화모르터미장 | 플라스터 | 온돌바닥공사 | 특수미장 | 미장부속공사	3	511:시멘트모르터미장:PROCESS:KEEP_AS_DISTINCT | 513:플라스터:MATERIAL_COMPONENT:REJECT | 515:온돌바닥공사:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
567	f52b4543b60b1ad46800990c3969146b560bde209575a1cfae181ad8c2c62aef	CIC_W	516	W_MID	특수미장	미장공사 > 특수미장	미장공사	51	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	235	5	5161 | 5162 | 5163 | 5164 | 5165	흙벽미장 | 골재나타내기미장 | 그래뉼뿜칠미장 | 시멘트페이스트바름 | 하드너바르기	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		5161:흙벽미장 | 5162:골재나타내기미장 | 5163:그래뉼뿜칠미장 | 5164:시멘트페이스트바름 | 5165:하드너바르기	NO_REVIEWED_CHILDREN	PENDING	1	미장공사 > 특수미장	0		6	시멘트모르터미장 | 합성수지혼화모르터미장 | 플라스터 | 인조석(테라조)미장및물갈기 | 온돌바닥공사 | 미장부속공사	3	511:시멘트모르터미장:PROCESS:KEEP_AS_DISTINCT | 513:플라스터:MATERIAL_COMPONENT:REJECT | 515:온돌바닥공사:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
568	c2b99e346c021d36e5d6a8c5b60d01ca7d12bbca068e11edb9d9da067fd93b70	CIC_W	518	W_MID	미장부속공사	미장공사 > 미장부속공사	미장공사	51	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	235	3	5181 | 5182 | 5183	미장면마감 | 미장준비공사 | 미장바탕충전	NO	0	0	0	0	0	0	0	0	3	0	0	0	0		5181:미장면마감 | 5182:미장준비공사 | 5183:미장바탕충전	NO_REVIEWED_CHILDREN	PENDING	1	미장공사 > 미장부속공사	0		6	시멘트모르터미장 | 합성수지혼화모르터미장 | 플라스터 | 인조석(테라조)미장및물갈기 | 온돌바닥공사 | 특수미장	3	511:시멘트모르터미장:PROCESS:KEEP_AS_DISTINCT | 513:플라스터:MATERIAL_COMPONENT:REJECT | 515:온돌바닥공사:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
569	1ac65b7142a41e50973e977f63c6c9cd3bcfabae1290655eaa580993c6dff9d3	CIC_W	521	W_MID	석재바닥깔기	석재판재공사 > 석재바닥깔기	석재판재공사	52	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	236	6	5211 | 5212 | 5213 | 5214 | 5215 | 5216	화강석깔기 | 대리석깔기 | 사암깔기 | 천연슬레이트(점판암)깔기 | 인조석깔기 | 테라조타일깔기	NO	1	0	1	0	0	0	0	0	5	1	0	0	0	5211:화강석깔기:TASK:KEEP_AS_DISTINCT	5212:대리석깔기 | 5213:사암깔기 | 5214:천연슬레이트(점판암)깔기 | 5215:인조석깔기 | 5216:테라조타일깔기	PARTIAL_REVIEW_SINGLE_KIND	PENDING	1	석재판재공사 > 석재바닥깔기	0		6	석재내벽붙이기 | 석재외벽붙이기 | 석재구조물밑면붙이기 | 석재계단붙이기 | 기타부위석재붙이기 | 석재마감공사	0		NONE	PENDING	PENDING	EMPTY	EMPTY
570	d2a598205e442032980b542409702ac944806be83c03ddb75f114e9ee804afc5	CIC_W	522	W_MID	석재내벽붙이기	석재판재공사 > 석재내벽붙이기	석재판재공사	52	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	236	6	5221 | 5222 | 5223 | 5224 | 5225 | 5226	화강석내벽붙이기 | 대리석내벽붙이기 | 사암내벽붙이기 | 천연슬래이트(점판암)내벽붙이기 | 인조석내벽붙이기 | 테라조내벽붙이기	NO	0	0	0	0	0	0	0	0	6	0	0	0	0		5221:화강석내벽붙이기 | 5222:대리석내벽붙이기 | 5223:사암내벽붙이기 | 5224:천연슬래이트(점판암)내벽붙이기 | 5225:인조석내벽붙이기 | 5226:테라조내벽붙이기	NO_REVIEWED_CHILDREN	PENDING	1	석재판재공사 > 석재내벽붙이기	0		6	석재바닥깔기 | 석재외벽붙이기 | 석재구조물밑면붙이기 | 석재계단붙이기 | 기타부위석재붙이기 | 석재마감공사	0		NONE	PENDING	PENDING	EMPTY	EMPTY
571	da3841a2f430332cdd10f1ecaae4440bb9d1f29578300450b887fb0f87e01bf8	CIC_W	523	W_MID	석재외벽붙이기	석재판재공사 > 석재외벽붙이기	석재판재공사	52	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	236	6	5231 | 5232 | 5233 | 5234 | 5235 | 5236	화강석외벽붙이기 | 대리석외벽붙이기 | 사암외벽붙이기 | 천연슬래이트외벽붙이기 | 인조석외벽붙이기 | 테라조외벽붙이기	NO	0	0	0	0	0	0	0	0	6	0	0	0	0		5231:화강석외벽붙이기 | 5232:대리석외벽붙이기 | 5233:사암외벽붙이기 | 5234:천연슬래이트외벽붙이기 | 5235:인조석외벽붙이기 | 5236:테라조외벽붙이기	NO_REVIEWED_CHILDREN	PENDING	1	석재판재공사 > 석재외벽붙이기	0		6	석재바닥깔기 | 석재내벽붙이기 | 석재구조물밑면붙이기 | 석재계단붙이기 | 기타부위석재붙이기 | 석재마감공사	0		NONE	PENDING	PENDING	EMPTY	EMPTY
572	458b05cf348f2ad16e6b040d6286a079024874f43cf916f97134e077ff30ce00	CIC_W	524	W_MID	석재구조물밑면붙이기	석재판재공사 > 석재구조물밑면붙이기	석재판재공사	52	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	236	6	5241 | 5242 | 5243 | 5244 | 5245 | 5246	화강석구조물밑면붙이기 | 대리석구조물밑면붙이기 | 사암구조물밑면붙이기 | 천연슬래이트구조물밑면붙이기 | 인조석구조물밑면붙이기 | 테라조구조물밑면붙이기	NO	0	0	0	0	0	0	0	0	6	0	0	0	0		5241:화강석구조물밑면붙이기 | 5242:대리석구조물밑면붙이기 | 5243:사암구조물밑면붙이기 | 5244:천연슬래이트구조물밑면붙이기 | 5245:인조석구조물밑면붙이기 | 5246:테라조구조물밑면붙이기	NO_REVIEWED_CHILDREN	PENDING	1	석재판재공사 > 석재구조물밑면붙이기	0		6	석재바닥깔기 | 석재내벽붙이기 | 석재외벽붙이기 | 석재계단붙이기 | 기타부위석재붙이기 | 석재마감공사	0		NONE	PENDING	PENDING	EMPTY	EMPTY
573	c57fe71a7b50ab51602aa996ea142e07d956d1262d346ef16876bfb952848568	CIC_W	525	W_MID	석재계단붙이기	석재판재공사 > 석재계단붙이기	석재판재공사	52	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	236	3	5251 | 5252 | 5253	계단디딤판(트레드)석재붙이기 | 계단채임판(라이저)석재붙이기 | 통석재계단놓기	NO	0	0	0	0	0	0	0	0	3	0	0	0	0		5251:계단디딤판(트레드)석재붙이기 | 5252:계단채임판(라이저)석재붙이기 | 5253:통석재계단놓기	NO_REVIEWED_CHILDREN	PENDING	1	석재판재공사 > 석재계단붙이기	0		6	석재바닥깔기 | 석재내벽붙이기 | 석재외벽붙이기 | 석재구조물밑면붙이기 | 기타부위석재붙이기 | 석재마감공사	0		NONE	PENDING	PENDING	EMPTY	EMPTY
574	e8f6a6211e7fb4d1eb2932434667c26bd5cc85344ff8d5efcd91920e8f501b5f	CIC_W	526	W_MID	기타부위석재붙이기	석재판재공사 > 기타부위석재붙이기	석재판재공사	52	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	236	4	5261 | 5262 | 5263 | 5264	두겁돌붙이기 | 창대석붙이기 | 도어씰붙이기 | 경계석(마감석)붙이기	NO	0	0	0	0	0	0	0	0	4	0	0	0	0		5261:두겁돌붙이기 | 5262:창대석붙이기 | 5263:도어씰붙이기 | 5264:경계석(마감석)붙이기	NO_REVIEWED_CHILDREN	PENDING	1	석재판재공사 > 기타부위석재붙이기	0		6	석재바닥깔기 | 석재내벽붙이기 | 석재외벽붙이기 | 석재구조물밑면붙이기 | 석재계단붙이기 | 석재마감공사	0		NONE	PENDING	PENDING	EMPTY	EMPTY
575	451c61294ea4cf5a8b3497a4be8bcad7d8ea0c2629b3c92477a75aed437d2c75	CIC_W	528	W_MID	석재마감공사	석재판재공사 > 석재마감공사	석재판재공사	52	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	236	5	5281 | 5282 | 5283 | 5284 | 5285	석재물갈기 | 석재거친다듬마감 - - 대․중․소 분류대․중․소 분류 | 석재잔다듬마감 | 석재젯트버너마감 | 석재골파기마감	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		5281:석재물갈기 | 5282:석재거친다듬마감 - - 대․중․소 분류대․중․소 분류 | 5283:석재잔다듬마감 | 5284:석재젯트버너마감 | 5285:석재골파기마감	NO_REVIEWED_CHILDREN	PENDING	1	석재판재공사 > 석재마감공사	0		6	석재바닥깔기 | 석재내벽붙이기 | 석재외벽붙이기 | 석재구조물밑면붙이기 | 석재계단붙이기 | 기타부위석재붙이기	0		ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
576	e270f61266f4a573089ecd3d8b776419da2877050620b20316618d6397e556ba	CIC_W	535	W_MID	계단타일붙이기	타일공사 > 계단타일붙이기	타일공사	53	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	237	2	5351 | 5352	계단디딤판(트레드)타일붙이기 | 계단채임판(라이저)석재붙이기	NO	0	0	0	0	0	0	0	0	2	0	0	0	0		5351:계단디딤판(트레드)타일붙이기 | 5352:계단채임판(라이저)석재붙이기	NO_REVIEWED_CHILDREN	PENDING	1	타일공사 > 계단타일붙이기	0		5	바닥타일붙이기 | 내벽타일붙이기 | 외벽타일붙이기 | 구조물밑면타일붙이기 | 이형타일붙이기	4	531:바닥타일붙이기:PROCESS:KEEP_AS_DISTINCT | 532:내벽타일붙이기:PROCESS:KEEP_AS_DISTINCT | 533:외벽타일붙이기:PROCESS:KEEP_AS_DISTINCT | 534:구조물밑면타일붙이기:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
577	114c9cd8f878149429b38c8e3a6e6db4783164904508e62405f8856afb1aaec9	CIC_W	536	W_MID	이형타일붙이기	타일공사 > 이형타일붙이기	타일공사	53	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	237	4	5361 | 5362 | 5363 | 5364	띠타일붙이기 | 모서리타일붙이기 | 점자타일붙이기 | 그래픽타일붙이기	NO	0	0	0	0	0	0	0	0	4	0	0	0	0		5361:띠타일붙이기 | 5362:모서리타일붙이기 | 5363:점자타일붙이기 | 5364:그래픽타일붙이기	NO_REVIEWED_CHILDREN	PENDING	1	타일공사 > 이형타일붙이기	0		5	바닥타일붙이기 | 내벽타일붙이기 | 외벽타일붙이기 | 구조물밑면타일붙이기 | 계단타일붙이기	4	531:바닥타일붙이기:PROCESS:KEEP_AS_DISTINCT | 532:내벽타일붙이기:PROCESS:KEEP_AS_DISTINCT | 533:외벽타일붙이기:PROCESS:KEEP_AS_DISTINCT | 534:구조물밑면타일붙이기:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
578	73f72692fc4fe15d20a98d376e1d6876be8a010d76e5220a4af7e300b9879e88	CIC_W	542	W_MID	칸막이공사	수장공사 > 칸막이공사	수장공사	54	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	238	5	5421 | 5422 | 5423 | 5424 | 5425	시멘트계판재칸막이 | 철재칸막이 | 합성수지판재칸막이 | 파티클보드칸막이 | UBR(UnitBathRoom)설치	NO	1	0	0	0	0	0	0	1	4	0	0	1	0	5425:UBR(UnitBathRoom)설치:AMBIGUOUS:HOLD	5421:시멘트계판재칸막이 | 5422:철재칸막이 | 5423:합성수지판재칸막이 | 5424:파티클보드칸막이	PARTIAL_REVIEW_SINGLE_KIND	PENDING	1	수장공사 > 칸막이공사	0		6	바닥깔기 | 벽체붙이기 | 천정판재붙이기 | 도배공사 | 박판쉬트(비니어)붙이기 | 장식공사	1	541:바닥깔기:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
579	17a6bc8fac306baf4a5cb41dce455bddea0cf7f93b91ae060304529717a4e3ec	CIC_W	543	W_MID	벽체붙이기	수장공사 > 벽체붙이기	수장공사	54	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	238	6	5431 | 5432 | 5433 | 5434 | 5435 | 5436	벽체석고보드붙이기 | 벽체석면시멘트판재붙이기 | 벽체합성수지판재붙이기 | 벽체섬유질판재붙이기 | 벽체카페트붙이기 | 벽체페브릭붙이기	NO	0	0	0	0	0	0	0	0	6	0	0	0	0		5431:벽체석고보드붙이기 | 5432:벽체석면시멘트판재붙이기 | 5433:벽체합성수지판재붙이기 | 5434:벽체섬유질판재붙이기 | 5435:벽체카페트붙이기 | 5436:벽체페브릭붙이기	NO_REVIEWED_CHILDREN	PENDING	1	수장공사 > 벽체붙이기	0		6	바닥깔기 | 칸막이공사 | 천정판재붙이기 | 도배공사 | 박판쉬트(비니어)붙이기 | 장식공사	1	541:바닥깔기:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
580	d80c48dae3cd28c195d34ad556898539539b5990ec850385f7471476dab00ccd	CIC_W	544	W_MID	천정판재붙이기	수장공사 > 천정판재붙이기	수장공사	54	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	238	5	5441 | 5442 | 5443 | 5444 | 5446	천정석고보드붙이기 | 천정석면시멘트판재붙이기 | 천정합성수지판재붙이기 | 천정섬유질판재붙이기 | 천정패브릭붙이기	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		5441:천정석고보드붙이기 | 5442:천정석면시멘트판재붙이기 | 5443:천정합성수지판재붙이기 | 5444:천정섬유질판재붙이기 | 5446:천정패브릭붙이기	NO_REVIEWED_CHILDREN	PENDING	1	수장공사 > 천정판재붙이기	0		6	바닥깔기 | 칸막이공사 | 벽체붙이기 | 도배공사 | 박판쉬트(비니어)붙이기 | 장식공사	1	541:바닥깔기:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
581	8fdfbd47d72cc26b441a9c62680f626cb47a38c285a57a4f7f43083cf3679905	CIC_W	545	W_MID	도배공사	수장공사 > 도배공사	수장공사	54	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	238	4	5451 | 5452 | 5453 | 5455	벽지바르기 | 천정지바르기 | 장판지바르기 | 창호지바르기	NO	0	0	0	0	0	0	0	0	4	0	0	0	0		5451:벽지바르기 | 5452:천정지바르기 | 5453:장판지바르기 | 5455:창호지바르기	NO_REVIEWED_CHILDREN	PENDING	1	수장공사 > 도배공사	0		6	바닥깔기 | 칸막이공사 | 벽체붙이기 | 천정판재붙이기 | 박판쉬트(비니어)붙이기 | 장식공사	1	541:바닥깔기:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
