mapping_plan_key	source_id	source_key	source_name	review_concept_key	canonical_id	canonical_name	canonical_kind	canonical_origin_type	mapping_type	mapping_status	mapping_method	evidence_basis	source_context_policy	owner_approval_id	owner_package_sha	canonical_receipt_sha	source_ingest_receipt_sha
bafc924c77dfef74d2a64783005ab951fee777e431a56ba0fafb3f652c5e9d1e	CIC_W	3171	하수도배관검사	4c3bd67daf652eb29274f81c1603cc9b9fab83645d5c9bbc0d2f2a1e1cd4556d	7564ea67-d660-4536-82fd-fe2bf079488d	하수도배관검사	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
c433f08d25dca8645cab0fc74d15e6385391fcaa14eb59321c0b417d05e8ec2d	CIC_W	3172	하수도배관청소	3dbe53b9b87457e3770ddee6aa72481e755904f36648ba42524abc65ceefc81b	5ebc8ce7-3e95-4c2e-a280-d4679250745b	하수도배관청소	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
3a22020d5ca94784b32d85de4dcbd93690d58f342f59724457e30166e9448a69	CIC_W	3173	하수도배관내장애물제거	b787fb5dff70a08dc127bf096bc06975888d0808e9d52fb9c1c02449f64bedcc	9a21c07a-d808-41c4-88ba-efbd5c158ffb	하수도배관내장애물제거	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
596c02d8ca1171eb3d20abeb35a8c937918de3b55f85f07e0694f05a75a1c1b1	CIC_W	3174	배관내부준설	e65bf1cd77644a54e1893d8eb716652c0e168865e1aceb3c23fb9526b31a3488	ebce6550-fbdd-401c-abed-13ba0afdc20c	배관내부준설	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
0cf49bf4530dfaca4463d154a788825492d18b1875e8e3bd94574cc0af32b43c	CIC_W	3175	하수도배관보수	a57c24ef4cc08fbc48eac869a59f35817fa925cdb73a32de231faff945fecbc5	0ac7a953-50d6-4059-9bc9-58ecc65c33a1	하수도배관보수	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
687d5165e583e5e812a84c508bb613de740870d07b75ad26634cdab4323f06d5	CIC_W	32	포장및도로공사	9d08608a7869c37de6430fd6bc8d4ab616d9d7366068bf91c791a920227e9601	1f700e5b-1bbf-45ba-bfe4-ccbcbfc736ae	포장및도로공사	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
f111638d111b2e83fbd10185245af47848bd717cf73f263cfc1ff1e3dad913b7	CIC_W	321	아스콘포장	ad52ec48aec12c096ed53d6e802060a29abfdddbc8cf6e7762c5945e04534786	d5f68bcc-16ad-4375-84cc-eeb551c11063	아스콘포장	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
87ed597fdcee9230da5223740d65b1d19d82a97e96b64524b437b6eee8f549b6	CIC_W	3216	교량상판포장	41b9ce338d606003a402c2bb1777782ce46ce7d5adc10065a7788b7b4558539b	e71b52b3-cf9f-429f-9a81-fd232e59ea3a	교량상판포장	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
c677216d70794ec86b49ea35b79cdf46047da8acb284c5e3d1c0e1e585eb89b3	CIC_W	3217	미끄럼방지포장	0a8ead19e5d1f9a301eabb551149fe3400405a1a55763aabf2e793b7f824f5b3	7e37f948-a953-4a14-b929-5be72c9cb08a	미끄럼방지포장	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
a7a88b9541f4733ac2d1b8cbe4c62734570ace4b72d68b2932079f5a13180f1e	CIC_W	3218	특수포장	190d77b417004dbf747302756abff5a14e59aae27f3ac18739535d323afe8123	8fd030ab-64a6-4a87-83fb-d0ea32b7876d	특수포장	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
91f2dbb582356c020ec25bf040e656c579cbbd79da20e59d310e65586fe3119d	CIC_W	322	콘크리트포장	1cd23a808787268e00b50146106a9c6d46975520ee0b11caecc7264a530ecd8d	98f10965-c760-4cf3-b3a2-ccdfdfb15ec3	콘크리트포장	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
fc541cf1b96d91766c466e2880236d1ab09dace962fc0fa433a219df284af4ae	CIC_W	3221	포장콘크리트포설	875b01f64ef1c4f9ac210f9df82dd31524bc6362deb4d6e74793dcae575bc864	47150778-72d7-4a31-9e8c-540befa4be3c	포장콘크리트포설	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
e330bd7e5346e5484207582adae2fd3f0c9a60e147554ab731865949d6f8292d	CIC_W	323	경하중포장	e9d5097280eead87de1f8ee9e24cd53c94b90fa52276ada446bf13467c8c8f72	7781f1c8-c06d-4cbf-9fa0-389a6b427172	경하중포장	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
7c97256b4315669ee112c42625ea2b8dc766b3d7c33ed9a386c052c85d9727fe	CIC_W	3231	머캐덤포장	44ab508840976b882aaf47188aa2db2278701921df40269b5aa8301ddd420bbd	e8e78f3f-26f5-452f-9019-2ca52bfaeb78	머캐덤포장	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
90a0bde9425ff1512dc7cb2cc5dd70820b0a6404810fbbdcaacd887570ea084c	CIC_W	3232	경하중아스콘포장	6e1db4f1a74f6d59f1562f4a2f2dd9316771f23032e12269be387c58b5d5fe37	998d9bde-4b29-49d4-adb2-ef1d5f6250aa	경하중아스콘포장	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
857a425c9faf6f152a4d54eb94d5e56cfd86888d45c590b9f34c3b350f96e365	CIC_W	3233	투수콘크리트포장	53e723e6c98f5a77418ccc836150e94446eed260eb4fec012b2a3548f06e8622	8447fda7-662f-4ca5-931d-2263214035b1	투수콘크리트포장	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
ef362ccd150e73c6add387ec4027961beb1806d708b2351e1e0c94d261764a6d	CIC_W	3234	보도블록포장	98cc57b6dbd1611ac5fe9fbf2ddd4e762ed3541c1635472a90dce03a371ed2fa	9fe35d80-bb1d-4b89-8184-1285cb7a7704	보도블록포장	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
fa4b3ec9722e3a65989a96e4cff38284aaee9f82b53d3be6a66aaa3a6504c1f7	CIC_W	3235	우레탄수지포장	a99842befdc7bb79a03921ad724c4b5e2942d93d8d415e3aaea19cbdfa508e2d	037169d8-556e-4ca1-83e3-27c0a8c5a1d8	우레탄수지포장	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
7ef4acea602b2a4b0c3c2112951211663070c232756d85ae94f7dce43324e26e	CIC_W	324	도로배수시설공사	6b8e29a985e54b80a3ee2e22d893d1a0cb4e6109aae032e81177fad4e180cb5e	daeb4790-2e71-410d-81af-1486101462b7	도로배수시설공사	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
7af4de74b0ba2df35d05eda0e039ce6626f32624fbd8b8406e37b94febf7f2d6	CIC_W	326	도로안전시설공사	cfc210d4f9cffc865aece6b2dc5d3b066d5510af566f98a8f35fc611d1ecf52d	9e4a3ce7-2871-4c97-b27d-345f182df467	도로안전시설공사	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
e5588f0bf8baa5feb5eecf67d8cef0fc4d5c879c1f07584131bae96ea0550993	CIC_W	327	도로표식시설공사	284ace37f54c74d3c98c3b64716f6f4c11fad3feaf6fa0a30011be6992c8bc98	85e995e9-01ea-4ce1-a30d-e9c6856dfb8e	도로표식시설공사	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
119d981b0bfcfd9855d12d2fca549ccbb8970bb909134478ec5dccfd2b04af55	CIC_W	328	포장면및도로보수	aaec78d5502f2db4c028c040ca27b613454195907c0e2b949fbd0b2ab181d5f3	277e2963-cbe3-4e70-a6cb-6383c37b6767	포장면및도로보수	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
54cb6ea30479ad3be729a4bc8e1c6e830a4f10ba5656a1c5471384e1233346db	CIC_W	3281	아스콘포장덧씨우기	263630628061dca5e0f87318ac7e703f8a23aa269fb433175762f90cac07f51a	fd492606-af00-4df5-9581-a9a1fed1757a	아스콘포장덧씨우기	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
a4f8f0aedd9942dd0cd1f87bff83ac083771693b01690c7a93cdd0810b4f71d7	CIC_W	3282	아스콘포장보수	3a1b62d39d66f7151606d2ee98064e3a5381e44f0b11d12bfcfced8730c972c8	6478e021-a1d6-4c1f-b5b3-ef9c7a173531	아스콘포장보수	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
b91e5dc09d7d908622561738303739c12bb215fa61252ddeacd9e1984fd90f42	CIC_W	3283	콘크리트포장보수	94214fcab50cdcc71c68e401e415c8f01020eddcf3eaf37e7efaf53dee4b5917	5bddd7b2-92c3-4d7c-acc6-3f0d2fcb5e6b	콘크리트포장보수	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
fec8e66db4f5a8af9f2483872313477bef0f65f66bdaa8354f09da90295c5f7f	CIC_W	3284	경하중포장보수	c9c82aa3be8b44433c0e8c2b6b2029641b83ffbcc6cd5d1819d9cde749c7cb74	5227a116-af13-419c-a618-89d084694406	경하중포장보수	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
58d9576ac80fab5e41d5cb37a70fca275df18b855f0b918bcc58b30e3df96d7b	CIC_W	33	궤도및철로공사	571d193a16c84db193b5f282dcdc92dd3a9717d4664c18940b186a5399aa42cb	1d0b5964-b7de-4b95-9e79-0d1d7443e701	궤도및철로공사	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
f649834d8b127eab05ea4d744c764bfb45a7df3c37acb5d8bf5a75fba52ef048	CIC_W	332	도상설치공사	01cf3373ebf183d4037b67bddd2d8679dcd717e985022494af1f6c6742756512	f17b6a9e-331e-42d3-85cb-f8bba038414c	도상설치공사	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
ccdc32e0fcb2f17c7c18b6c8895ece2adc435bd9a70e6ea2c53a3c6c2747ee8c	CIC_W	3321	자갈살포다지기	4bef9522995ae0ac555954d5914cc664a756015549162fb91c751f9c94780d89	e44cae29-ba9f-429b-af29-46a61ae90852	자갈살포다지기	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
172e416ee75f8feef2a78494d32908cf17386e6b0f362c0a2028f17ba73d81c5	CIC_W	3322	자갈살포고르기	9392db76a86f5259061bf369afb28ddbb8a5711b831558e71f9174fe227a8dcb	ecee51d1-bdac-4a87-8368-5d069b6b4f02	자갈살포고르기	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
c95e2973019ff2da802e437894fcc0f26fdddf386df6d42cdcad93f29c2cbbbe	CIC_W	3323	콘크리트도상설치	78a6f187225b597999fcadab5871a7715b1b2ab22d4722e2c4e29edfc2f0fdff	e60090a6-8197-4214-9573-f107a4236c95	콘크리트도상설치	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
2c5301efce84113c1c27cdeecbb6a2f47f7de36a59b5df13c29d29676e1e8364	CIC_W	3324	프리케스트도상설치	465a4ce30c7c27ce67160f99fd7ea254cda54b284306f898c967d57493698baa	184d5aae-718b-44c7-9ba8-631a84c316e3	프리케스트도상설치	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
f0019976215d269904ac6c7bc4675a9dd6bd0b8efd8765be4f07cab776639b50	CIC_W	333	궤도부설	6eca78379c93853863766d02655b1003ca45241d359ae85d92aad4c0ba2d84aa	6f2f4427-709e-41a5-a43f-2b7cc6d6216b	궤도부설	PROCESS	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
b090b03e9170cc505331858cd55761af10fe92ad7ba54ea56553e98be5ef262f	CIC_W	3331	궤도자재준비	2223b6185d7fbd3db8fd21b1d1175929ced12ac8d841626dd375d8a05d14a854	5a6c4a42-c593-4659-855d-e3db80f99f78	궤도자재준비	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
b85c3983ea477f79d85789550d8077c00bac70958f6be4f62313fb9a47d0dae3	CIC_W	3332	침목깔기	abe843723fa72e29b63dae487280c79e637c94c4177c8a35daf05559301682f0	9711360d-0c13-458d-b7a7-a50568dee57a	침목깔기	TASK	PROMOTED_FROM_SOURCE	EXACT_EQUIVALENT	PROPOSED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	PRESERVE_SOURCE_MEMBERSHIP	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	c8c4232bf924b52636c9dc33fb1891473d548e09ed15de35f33764fe18603f3c	9493ff9f5515eec26daf0204589d1fa3dbb8128f2b58f3590f49244ebb4ecef4
