source_key	seed_proposal_key	name	hierarchy_level	source_path	effective_semantic_kind	exclusion_lane	exclusion_basis	owner_approval_state
3422	0afda13975e6705f76242a30e4ca26eaf8a37d2a4c97ce784ef4362e447cab68	일방향가동형교량받침	W_LEAF	교량공사 > 교량받침 > 일방향가동형교량받침	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3423	91c9636e014d645b5a8d47d902eb4ee11f497573e06ce6488d98d38f7682cfcb	양방향가동형교량받침	W_LEAF	교량공사 > 교량받침 > 양방향가동형교량받침	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
343	f059462dcc720a67e46877a6471a6a184a2a285b3629ecdabe202e3f0366732b	신축이음장치	W_MID	교량공사 > 신축이음장치	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3431	29f82fece6d2aedbda20035cf8fed9d614acbd3cedc7e3a92e24a59ee64a6b35	맞댐식신축이음장치	W_LEAF	교량공사 > 신축이음장치 > 맞댐식신축이음장치	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3432	7416799897d29fa653d06bb96036347350ca538a24e88d6bd58285653263bcf8	지지식신축이음장치	W_LEAF	교량공사 > 신축이음장치 > 지지식신축이음장치	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
344	f2fdf515006ce92b89216d6b826aef8ae9740403f72dacbe3faea2d31f3d97bc	교량방호시설	W_MID	교량공사 > 교량방호시설	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3441	ba6fc773f14fadc2f6e36e22327e90b32f92d0a499d2a53c7379317d0d49017e	교량난간	W_LEAF	교량공사 > 교량방호시설 > 교량난간	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3442	401a324fec153b2abe0a9f73b5ecf3bdeb0efcdd0d7675f9e5be4fcb13dfece5	교량용차량방호책	W_LEAF	교량공사 > 교량방호시설 > 교량용차량방호책	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3443	a3da29beda8903da47612d7a258e5b1f03fe9b73504429648a66cbfc1ce73375	중앙분리대	W_LEAF	교량공사 > 교량방호시설 > 중앙분리대	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3444	fadabaff6bf355da0849a609304fddd0ea6087e680cc65d4a999d3eb92b8e23f	교량방호벽	W_LEAF	교량공사 > 교량방호시설 > 교량방호벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3445	74de1c67445702bec72fe019b628b0a7f9d959ecccec43bcf01a4df9bab02265	교량방음벽	W_LEAF	교량공사 > 교량방호시설 > 교량방음벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3451	a810567f2f195d582436ad800d76b34b0e45848c348156428d973f65995c9b89	배수배관	W_LEAF	교량공사 > 교량배수설비공사 > 배수배관	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3452	04cd3dc3ed8353c925b0205a061eeab4119d5c9bf9c98dd619b24bd3a7bd9b2c	집수구	W_LEAF	교량공사 > 교량배수설비공사 > 집수구	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3453	3489860e5a36e802537983751af2a3ce4d25bf048e871e1f87092e15cf810dc8	배수구	W_LEAF	교량공사 > 교량배수설비공사 > 배수구	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
347	12ca69bd08703ecfae5c0b579b79dc7e49ed7704b8b13c39b3d201ded13c82fc	교량부속설비	W_MID	교량공사 > 교량부속설비	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3471	2c3eeb99af4b3404c009f220ce57daabd5861646d696fe3edcc07c8f7de2311c	교량점검및유지관리시설	W_LEAF	교량공사 > 교량부속설비 > 교량점검및유지관리시설	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3472	1a6f260f2cca25941f8d8d590ae3afb262198f4c04ed5a9b74152db446f4d106	교량표식시설	W_LEAF	교량공사 > 교량부속설비 > 교량표식시설	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3531	fbacf86398b727aa66b03ef84785adf05e22a3b2d5d668d9377f3650883fb6c5	터널락볼트	W_LEAF	터널공사 > 터널보강및안정 > 터널락볼트	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3542	a326c8df78a377473d0a095d1b248534b62eb78a25df7551df07f08472fb83a1	터널배수시설	W_LEAF	터널공사 > 터널방수및배수 > 터널배수시설	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3551	6902deb8bb7b91b96c721fd38a647d6a0d6fad17e587d349add5e28493be1b43	터널거푸집	W_LEAF	터널공사 > 터널지보및거푸집 > 터널거푸집	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3566	1ac79f77a6b830120e8f3cd290e23b6663ee686ed497630941eddcd20df63c68	내부통로난간	W_LEAF	터널공사 > 터널내부마감공사 > 내부통로난간	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3611	d57ce35223451452edbf6269a44b856a5e8d6ee2cc63e10e2fe07c0b21d9bf24	연질토사(N=	W_LEAF	하천및항만공사 > 준설 > 연질토사(N=	AMBIGUOUS	HOLD_RETAIN	HOLD_RETAIN	NOT_APPROVED
3612	99b9161d5b49b1c81ebd525bc7bd3bbf47260cbbc12f0a1c46b0f55f22bf826e	중질토사(N=	W_LEAF	하천및항만공사 > 준설 > 중질토사(N=	AMBIGUOUS	HOLD_RETAIN	HOLD_RETAIN	NOT_APPROVED
3613	c5f3fa842907c6d1134bf288eeec4b28d02829f55005c0389e97789df0dcb620	경질토사(N=	W_LEAF	하천및항만공사 > 준설 > 경질토사(N=	AMBIGUOUS	HOLD_RETAIN	HOLD_RETAIN	NOT_APPROVED
3614	239dafdebbc9cd4043da1e332a49696941c6e2d434a3e588555c100c8b442655	최경질토사(N=	W_LEAF	하천및항만공사 > 준설 > 최경질토사(N=	AMBIGUOUS	HOLD_RETAIN	HOLD_RETAIN	NOT_APPROVED
3615	357045e5dbdab33934142c2da5caed89348ae0a152b730bdc8f826155db92888	자갈석인연질토사(N=	W_LEAF	하천및항만공사 > 준설 > 자갈석인연질토사(N=	AMBIGUOUS	HOLD_RETAIN	HOLD_RETAIN	NOT_APPROVED
3616	f2c37f3e456ae9bf1838dd7b6b2ceaa9980e5002f5b66bd180fccbc9b8a23a6c	자갈석인경질토(N=	W_LEAF	하천및항만공사 > 준설 > 자갈석인경질토(N=	AMBIGUOUS	HOLD_RETAIN	HOLD_RETAIN	NOT_APPROVED
3621	e3ab3f338d7472b5d3f09c533673258672c2cd65bbc4fa47edba0641fa867bf7	기초사석	W_LEAF	하천및항만공사 > 사석공사 > 기초사석	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3622	5899fd3e799f866e501809e60b44e83464517d4e41e3a317fe7b73be41779c37	근고석	W_LEAF	하천및항만공사 > 사석공사 > 근고석	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3623	1440f1d379b627f8c5eb74b4810d6ad4e2888792c19101d8d1549d7084e79744	속채움사석	W_LEAF	하천및항만공사 > 사석공사 > 속채움사석	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3624	63aa412cc6af43bd6d36b152e69fa7a5688954b09a48d97a58b05407e4991ce7	필터사석	W_LEAF	하천및항만공사 > 사석공사 > 필터사석	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3625	d8d4b35967d74ad524841e18a668c2308876207daffea71e89d7d1ae49c2d192	피복석	W_LEAF	하천및항만공사 > 사석공사 > 피복석	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3626	dbcc3d50c7b31be3e41f37fdf8a8cafc1f23afe2f66e92f54dabe2ae9108642d	뒷채움사석	W_LEAF	하천및항만공사 > 사석공사 > 뒷채움사석	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3627	50be0bd681495ada5f2e905d848807ab6b2f961b3acbaab5cc95721dd075019d	슬래그	W_LEAF	하천및항만공사 > 사석공사 > 슬래그	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3643	b69479bab8150507480b81519d214c41e625e14eb47b0f71234e68da35a93f63	비탈기초	W_LEAF	하천및항만공사 > 호안공사 > 비탈기초	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3645	60b0494ecc362cf781450e2eea363d96c9c210cc075d8a15c9c0c8d4aa1a7c8f	호안정지석	W_LEAF	하천및항만공사 > 호안공사 > 호안정지석	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3648	24661728920634d5a3ca0bbc9c106b4ace06531d5a3e79df0d508b3c8d7b264a	시버스	W_LEAF	하천및항만공사 > 호안공사 > 시버스	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3671	1654e0ad593b841c1bd390fe7e6357033eaa2c0a85d2147bf619a3d9799e5336	계선부속설비	W_LEAF	하천및항만공사 > 항만부속설비공사 > 계선부속설비	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3672	c2054275d447dfaad2f7132d07106c561cc553d9df99a528f65bf318907b1c59	화물상 하선설비	W_LEAF	하천및항만공사 > 항만부속설비공사 > 화물상 하선설비	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
371	93d18db94231cee317fd601cee60906f23dc1ab2d4c5fbbc8d3ec7be9da212d9	휠댐(제방)	W_MID	댐공사 > 휠댐(제방)	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
372	95554bb867b125afc9cf46e9979e196b44e91dd16c59099d8379aee7cfcebc49	표면차수벽형댐	W_MID	댐공사 > 표면차수벽형댐	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3721	fae1a47067eba05f77f5b29541dff343b99b1105caa31b61f7572f93825c4ef4	상류블랑켓	W_LEAF	댐공사 > 표면차수벽형댐 > 상류블랑켓	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3722	c42614c2937349248253e18a0dc120e60dd2fb87b3ef2614351457f68851399c	표면슬라브지지층	W_LEAF	댐공사 > 표면차수벽형댐 > 표면슬라브지지층	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3723	a60f09b190db0de12d06d63aefe53ec683bef9044d555e60dbc55ba8bd1ab54c	표면차수슬라브콘크리트	W_LEAF	댐공사 > 표면차수벽형댐 > 표면차수슬라브콘크리트	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
381	168c14e1189fb7ecd7d095c6b97fdba79f54213cc7ace95f682cad9279356fe9	현장타설옹벽	W_MID	옹벽공사 > 현장타설옹벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
382	5a90b14a6dd0fbb0f2f9436710e4ee2ee216f5ece295d98681bed05bfb876843	조적식옹벽	W_MID	옹벽공사 > 조적식옹벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3821	fa508c7d5e0e61527e6d0c034cb5ee99a206230111ad1271cd3f6382856ee7c9	PC옹벽	W_LEAF	옹벽공사 > 조적식옹벽 > PC옹벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3822	2dea9eeeac6f069be94b968c3df2f40801fb36c5886d3a3e5e187cbf74e425f7	블록조적옹벽	W_LEAF	옹벽공사 > 조적식옹벽 > 블록조적옹벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3823	ba5760aa9678fbbdddd824bf1815fc3aab9f758a8d4b1b7ecd348ce017a32641	세그먼트옹벽	W_LEAF	옹벽공사 > 조적식옹벽 > 세그먼트옹벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
383	69fdaaa1641fecd05399bfaa533d10124dfdef1888a99b804ddbbe46427a71bc	보강토옹벽	W_MID	옹벽공사 > 보강토옹벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
384	b54236cfc595a6ec0d1c23d3f3a7d87ceebd9976863fa04f65a14a3b6f90c0f2	강재보강옹벽	W_MID	옹벽공사 > 강재보강옹벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
385	75b1e86423865309b1ec2b191c662e19ec5b3e34fe24b10b507d5ac91c3a49ba	솔저빔옹벽	W_MID	옹벽공사 > 솔저빔옹벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
386	c3fd8a1b2272f1c24fd64787ba22abb7e058b3d1fd78ec09698a7fa7bb9c3af8	목재옹벽	W_MID	옹벽공사 > 목재옹벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3891	468457497b76f3f7017b5b3953c28e03bd1264295c83058362bf39b73927c2fd	가비온옹벽	W_LEAF	옹벽공사 > 기타옹벽공사 > 가비온옹벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3892	e127860026c9ee7aeda2ab8841081187587aecb1f3e9054c8cb08c6282752763	모래마대옹벽	W_LEAF	옹벽공사 > 기타옹벽공사 > 모래마대옹벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4111	90b0432f34f4f1cf8c000876f4d8a528bc880fc4ba6b2bd2096e5bcf9d141512	시멘트벽돌	W_LEAF	조적공사 > 벽돌조적공사 > 시멘트벽돌	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4112	ccd2a38868bf65bde57899ed6770e53b4dbeb6816fdcde04768f10c0743f9809	점토질벽돌	W_LEAF	조적공사 > 벽돌조적공사 > 점토질벽돌	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4113	066d76195befa007ca6ba7effc14beceef46f3a4bdb756c35860a15c47f5cfa5	경량벽돌	W_LEAF	조적공사 > 벽돌조적공사 > 경량벽돌	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4114	bbe171b138098872d58ec43c9010b2bfcce9bc22ccf3e98f93ae0d3bcddef813	고압벽돌	W_LEAF	조적공사 > 벽돌조적공사 > 고압벽돌	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4116	15e7754023107ba48a3a9f639eab2ec8b52b6b72ad7f92775889a7855e9daccf	내화벽돌	W_LEAF	조적공사 > 벽돌조적공사 > 내화벽돌	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4117	f11b8bdf116ac27d6431670af9a097dbe55e217b2459b7275a97dbbd5c6e66b6	내부식성벽돌	W_LEAF	조적공사 > 벽돌조적공사 > 내부식성벽돌	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4118	1f3322a00bf24eb9afa1dd39b9d295ddc59526b01e96a699c02f904736975246	특수벽돌	W_LEAF	조적공사 > 벽돌조적공사 > 특수벽돌	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4131	100b59e3fd2edfacb9c0f0c4e40fd2f71ed6fb7c969ae5cf8937bb6f2bcabdf2	콘크리트블록	W_LEAF	조적공사 > 블록조적공사 > 콘크리트블록	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4132	7c8bcd716b7efb70ccb0f43982a9245cfba7e1ab5e9018049976b7eb2d1b2e4d	점토질블록(테라코타)	W_LEAF	조적공사 > 블록조적공사 > 점토질블록(테라코타)	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4136	dfd8677e550abbe663b3f6fa8667845ddd7b5ce3d3324a6a1cd35fbd31905599	내화블록	W_LEAF	조적공사 > 블록조적공사 > 내화블록	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4137	a43fa18300c302ad9b19577fb6240f985fec68520b4c29a2768b196bca90ac3b	내부식성블록	W_LEAF	조적공사 > 블록조적공사 > 내부식성블록	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4138	a59cc0cd73edd1302670b8e9fe73c3cee8704dd5a9cfa88c12c387f58376e912	특수블록	W_LEAF	조적공사 > 블록조적공사 > 특수블록	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4141	d5b4ccc848e754883c35a9d1b44a42723798268b34e023493962a2dda144b8d4	ALC블록	W_LEAF	조적공사 > ALC공사 > ALC블록	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4142	a7728f32de3fc0ae65a88ebd8435231dd128939b2542ae89f6a65fe1882fe2f3	ALC판넬	W_LEAF	조적공사 > ALC공사 > ALC판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
415	488626f2d507676233ff202a0d23972d490a28a803ad926f8fe7f9d333c8ce8b	유리블록	W_MID	조적공사 > 유리블록	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
417	2d9e0a9cc53818044f55aa8ce5bd2ce78046e0b9d43cfabd6db0ed1e3e76d56b	조적용조립판넬	W_MID	조적공사 > 조적용조립판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4171	ddeb2e2829fb13948a1c37d77e564f236112884394cfd51875f0da355189f8cf	와이어판넬	W_LEAF	조적공사 > 조적용조립판넬 > 와이어판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4172	3d5f11a10a96b6974dc8d28193f7689e8e696049cda8b7128a629668238b4a43	세라믹판넬	W_LEAF	조적공사 > 조적용조립판넬 > 세라믹판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4173	f6d1609107169282751418db3b64aadf7aa7163fa73bde02e81e08d65a7d7993	테라코타판넬 - - 대․중․소 분류대․중․소 분류	W_LEAF	조적공사 > 조적용조립판넬 > 테라코타판넬 - - 대․중․소 분류대․중․소 분류	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4211	2ad6a2af5ac1f215fa00dbe3250cffa1021f4d6c379555e386747bcc7ec8f328	토대	W_LEAF	목공사 > 가구식구조목공사 > 토대	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4212	e07ddfd629d2db7ef6fa04beb20150f6d3b56dc602c16525e660e0e3d747d880	기둥	W_LEAF	목공사 > 가구식구조목공사 > 기둥	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4213	9064002589a1718d4671ead524f4fb12f6fffdd3c3cbf0b4786139fa2f8723e1	보(도리)	W_LEAF	목공사 > 가구식구조목공사 > 보(도리)	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4214	256151962d7f146a0a63ef44e73ac1bc07335aaf107c04cd26523e6fd47865a5	벽체	W_LEAF	목공사 > 가구식구조목공사 > 벽체	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4215	995067692622c06c6414db649e281418b28aa631b7ae142221d59f1d2dec4d8e	목조마루틀	W_LEAF	목공사 > 가구식구조목공사 > 목조마루틀	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4216	4113b045159c62180ea6e71f45a5de3bff4d27fe736594f198b86a0cf095418a	목조계단	W_LEAF	목공사 > 가구식구조목공사 > 목조계단	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4217	08584d9cead16b444b3bada0110fd037d71884eb8de3ce8a37352284e3be80d4	목조지붕틀	W_LEAF	목공사 > 가구식구조목공사 > 목조지붕틀	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4252	66e4c76072b7daf9ccefeb6025ed03c69aecdc6bcddaeb3f7e11718002335fb4	목조칸막이틀	W_LEAF	목공사 > 마감목공사 > 목조칸막이틀	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4255	a9029be10c27e3bb93d940559d81bc8a1d5e84d5ab6b46c11c4865f4a75c3189	목조반자틀	W_LEAF	목공사 > 마감목공사 > 목조반자틀	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4281	e8249c58ee71ea73b0efd5b8c5411893c49132bcd71d64aceb91a645a9c47232	프레스	W_LEAF	목공사 > 목재처리 > 프레스	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4313	3433d91ca328c259854c716a20309a1f75e12c6f428b2d41ad47b0e53a46423f	잔디지붕	W_LEAF	지붕및홈통공사 > 자연형지붕잇기 > 잔디지붕	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4314	005630482e19f7a9be2601010e96dc23f38142f7c5979c8d1cd061bc9fd402fb	수목지붕	W_LEAF	지붕및홈통공사 > 자연형지붕잇기 > 수목지붕	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4329	968e8996e1e2a8960bc2888afe49098382a3dc9b476fdeae38c49819ee05c376	부속기와	W_LEAF	지붕및홈통공사 > 기와잇기 > 부속기와	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4331	13d79cc19232695a098a90a67c9f73ed0a46c5ce0eff6bf061ba818d4247f1dd	판슬레이트	W_LEAF	지붕및홈통공사 > 슬레이트잇기 > 판슬레이트	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4332	a21eb5b05b3ac5f97b8e6fc73e3931a00fbb3e34307e5be465e408bc7403ff85	골슬레이트	W_LEAF	지붕및홈통공사 > 슬레이트잇기 > 골슬레이트	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
435	c96e5e837e8c53712e7efa698aabb11db1bb0b14b36a97fb594b1801bb9c198d	시트지붕	W_MID	지붕및홈통공사 > 시트지붕	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4351	0bb075e67458e51b022ae6b385e9f96333d7e4732f7560c3ea3c8d85761b3967	변형아스팔트루핑	W_LEAF	지붕및홈통공사 > 시트지붕 > 변형아스팔트루핑	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4352	19623afa9b97576e9d45e832871d674bf7f27b8b342799453797aea62ce5ed9d	혼성중합체플라스틱시트지붕	W_LEAF	지붕및홈통공사 > 시트지붕 > 혼성중합체플라스틱시트지붕	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4353	ad9cde13f3d7b65b9c8645f3e9e937ee741d551fbb54351bfca9ccb3c449c7b5	에틸렌중합체시트지붕	W_LEAF	지붕및홈통공사 > 시트지붕 > 에틸렌중합체시트지붕	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4354	071bcd830f490cf1e30c20defa28281bf4927fc35410b9140afa963bc2204b60	염화폴리비닐시트지붕	W_LEAF	지붕및홈통공사 > 시트지붕 > 염화폴리비닐시트지붕	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4355	ff8d46eec773bdd14d6068b8b3cc0610e30e62324c40051dd301d256f58a9943	열가소성올레핀시트지붕	W_LEAF	지붕및홈통공사 > 시트지붕 > 열가소성올레핀시트지붕	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4356	19d0544777c5586d6ef1db49cee7ae4567e6020806e3d4927b9582378a86c1c1	니트릴부타디엔폴리머시트지붕	W_LEAF	지붕및홈통공사 > 시트지붕 > 니트릴부타디엔폴리머시트지붕	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
436	0ab41593e887c05095b0a265e1c18113a7e0cc56b3f16e028e52b208e2d5304e	지붕판넬	W_MID	지붕및홈통공사 > 지붕판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4361	d1f4aded0aa4bbbe3853c03c6544ff6eef6d67183fa7cd43ee4d791ee38709a2	메탈지붕판넬	W_LEAF	지붕및홈통공사 > 지붕판넬 > 메탈지붕판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4362	730e0e352cef5eca5e64a7f12786d0a4f925392a3ed069e58e338d7632f253e2	목재지붕판넬	W_LEAF	지붕및홈통공사 > 지붕판넬 > 목재지붕판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4363	11a70ab8d95edee95b4c869496454b25739fc395d9a0198282c5c4e0b7641dc3	프라스틱지붕판넬	W_LEAF	지붕및홈통공사 > 지붕판넬 > 프라스틱지붕판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4364	22f059587c0742dff7b85f418d873f70812cbdd215f2fe19d7ee67fe94ad5815	복합지붕판넬	W_LEAF	지붕및홈통공사 > 지붕판넬 > 복합지붕판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4365	c01b7e6104343e1378ea0e731bfefc4adcf85ad6eb9d4af149e083f99bf8e6ce	조립식지붕판넬	W_LEAF	지붕및홈통공사 > 지붕판넬 > 조립식지붕판넬	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
4371	a573b13875782b2ceb48388650ae01d7d8acd70a06b5a3b236040620cd1eda1c	처마홈통(Flashing)	W_LEAF	지붕및홈통공사 > 홈통공사및지붕부속공사 > 처마홈통(Flashing)	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
