review_no	seed_proposal_key	source_id	source_key	name	source_path	root_name	root_source_key	parent_name	parent_source_key	parent_path	parent_semantic_kind	parent_review_decision	parent_leaf_family_policy	sibling_count	sibling_names	same_name_cicw_count	same_name_cicw_paths	same_name_other_source_count	same_name_other_source_refs	reviewed_sibling_count	reviewed_sibling_refs	lexical_cues	current_semantic_kind	current_review_decision	gpt_semantic_kind	gpt_review_decision	merge_candidate_keys	gpt_reason
1179	04cd3dc3ed8353c925b0205a061eeab4119d5c9bf9c98dd619b24bd3a7bd9b2c	CIC_W	3452	집수구	교량공사 > 교량배수설비공사 > 집수구	교량공사	34	교량배수설비공사	345	교량공사 > 교량배수설비공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	배수배관 | 배수구	1	교량공사 > 교량배수설비공사 > 집수구	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1180	3489860e5a36e802537983751af2a3ce4d25bf048e871e1f87092e15cf810dc8	CIC_W	3453	배수구	교량공사 > 교량배수설비공사 > 배수구	교량공사	34	교량배수설비공사	345	교량공사 > 교량배수설비공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	배수배관 | 집수구	1	교량공사 > 교량배수설비공사 > 배수구	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1181	773e45d364c7fa21588de3b6dc3b0c770158cc61059ca8425e8a4573df2969ae	CIC_W	3461	교대및교각보호공사	교량공사 > 교량부속공사 > 교대및교각보호공사	교량공사	34	교량부속공사	346	교량공사 > 교량부속공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	다웰바설치 | 교량측량및계측설비설치	1	교량공사 > 교량부속공사 > 교대및교각보호공사	0		0		ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1182	b02585e14e4ebefafa1509b1814c876e14e74185c083e35264610706d8db6965	CIC_W	3462	다웰바설치	교량공사 > 교량부속공사 > 다웰바설치	교량공사	34	교량부속공사	346	교량공사 > 교량부속공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	교대및교각보호공사 | 교량측량및계측설비설치	1	교량공사 > 교량부속공사 > 다웰바설치	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1183	16078464e824caa13278665708efd7cb63313476100c2f72f3f0bf6f921782e1	CIC_W	3463	교량측량및계측설비설치	교량공사 > 교량부속공사 > 교량측량및계측설비설치	교량공사	34	교량부속공사	346	교량공사 > 교량부속공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	교대및교각보호공사 | 다웰바설치	1	교량공사 > 교량부속공사 > 교량측량및계측설비설치	0		0		CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1184	2c3eeb99af4b3404c009f220ce57daabd5861646d696fe3edcc07c8f7de2311c	CIC_W	3471	교량점검및유지관리시설	교량공사 > 교량부속설비 > 교량점검및유지관리시설	교량공사	34	교량부속설비	347	교량공사 > 교량부속설비	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	1	교량표식시설	1	교량공사 > 교량부속설비 > 교량점검및유지관리시설	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1185	1a6f260f2cca25941f8d8d590ae3afb262198f4c04ed5a9b74152db446f4d106	CIC_W	3472	교량표식시설	교량공사 > 교량부속설비 > 교량표식시설	교량공사	34	교량부속설비	347	교량공사 > 교량부속설비	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	1	교량점검및유지관리시설	1	교량공사 > 교량부속설비 > 교량표식시설	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1186	1a78cb138e3ce7e90493030936078fa697925fb286f98ca365cd8024f46ba0bc	CIC_W	3512	발파굴착	터널공사 > 터널굴착공사 > 발파굴착	터널공사	35	터널굴착공사	351	터널공사 > 터널굴착공사	PROCESS	KEEP_AS_DISTINCT	MIXED_FAMILY	4	토공장비굴착 | TBM공법굴착 | Shield공법굴착 | NATM공법굴착	1	터널공사 > 터널굴착공사 > 발파굴착	0		4	3511:토공장비굴착:TASK:KEEP_AS_DISTINCT | 3513:TBM공법굴착:PROCESS:KEEP_AS_DISTINCT | 3514:Shield공법굴착:PROCESS:KEEP_AS_DISTINCT | 3515:NATM공법굴착:PROCESS:KEEP_AS_DISTINCT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1187	53ad63952421e1f217edbe35d4507cdf685b02820633e320ba868c6680425aaa	CIC_W	3521	현장타설콘크리트라이닝	터널공사 > 터널라이닝 > 현장타설콘크리트라이닝	터널공사	35	터널라이닝	352	터널공사 > 터널라이닝	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	세그먼트(Segment)라이닝	1	터널공사 > 터널라이닝 > 현장타설콘크리트라이닝	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1188	041780c940ecd37928b0df15fadbce9874b4525ab41d8b5ae5b4a742f51e3fd9	CIC_W	3522	세그먼트(Segment)라이닝	터널공사 > 터널라이닝 > 세그먼트(Segment)라이닝	터널공사	35	터널라이닝	352	터널공사 > 터널라이닝	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	현장타설콘크리트라이닝	1	터널공사 > 터널라이닝 > 세그먼트(Segment)라이닝	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1189	fbacf86398b727aa66b03ef84785adf05e22a3b2d5d668d9377f3650883fb6c5	CIC_W	3531	터널락볼트	터널공사 > 터널보강및안정 > 터널락볼트	터널공사	35	터널보강및안정	353	터널공사 > 터널보강및안정	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	터널복공뒷채움 | 막장안정 | 감지천공 | 갱구숏크리트(Shotcrete) | 터널영구계측설비설치	1	터널공사 > 터널보강및안정 > 터널락볼트	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1190	d4b69974047965c9e8fb5a0fb0f7da9e8d0234d784de54f14069973b8a350260	CIC_W	3532	터널복공뒷채움	터널공사 > 터널보강및안정 > 터널복공뒷채움	터널공사	35	터널보강및안정	353	터널공사 > 터널보강및안정	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	터널락볼트 | 막장안정 | 감지천공 | 갱구숏크리트(Shotcrete) | 터널영구계측설비설치	1	터널공사 > 터널보강및안정 > 터널복공뒷채움	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1191	4d4256bb6fa83977d9428433e5d471084a3f711b44ec34d7d13253b2927c1e03	CIC_W	3533	막장안정	터널공사 > 터널보강및안정 > 막장안정	터널공사	35	터널보강및안정	353	터널공사 > 터널보강및안정	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	터널락볼트 | 터널복공뒷채움 | 감지천공 | 갱구숏크리트(Shotcrete) | 터널영구계측설비설치	1	터널공사 > 터널보강및안정 > 막장안정	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1192	3485c1f7757188fa9024d0aadb0be1d025cb1868dfe65cb086233d8ecf174459	CIC_W	3534	감지천공	터널공사 > 터널보강및안정 > 감지천공	터널공사	35	터널보강및안정	353	터널공사 > 터널보강및안정	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	터널락볼트 | 터널복공뒷채움 | 막장안정 | 갱구숏크리트(Shotcrete) | 터널영구계측설비설치	1	터널공사 > 터널보강및안정 > 감지천공	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1193	09811fab34dd8b564d5d5fe59eceb170b1062f96291108b486d17261a7b49785	CIC_W	3535	갱구숏크리트(Shotcrete)	터널공사 > 터널보강및안정 > 갱구숏크리트(Shotcrete)	터널공사	35	터널보강및안정	353	터널공사 > 터널보강및안정	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	터널락볼트 | 터널복공뒷채움 | 막장안정 | 감지천공 | 터널영구계측설비설치	1	터널공사 > 터널보강및안정 > 갱구숏크리트(Shotcrete)	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1194	46308399ce860873cfe6c66feb55384fcc954304f03e8d19661713225cf083be	CIC_W	3538	터널영구계측설비설치	터널공사 > 터널보강및안정 > 터널영구계측설비설치	터널공사	35	터널보강및안정	353	터널공사 > 터널보강및안정	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	터널락볼트 | 터널복공뒷채움 | 막장안정 | 감지천공 | 갱구숏크리트(Shotcrete)	1	터널공사 > 터널보강및안정 > 터널영구계측설비설치	0		0		CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1195	975104eeaf620b6da7bb46c561cc5a4094e51bb3512fff2edba4c611b42f919c	CIC_W	3541	터널방수	터널공사 > 터널방수및배수 > 터널방수	터널공사	35	터널방수및배수	354	터널공사 > 터널방수및배수	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	터널배수시설	1	터널공사 > 터널방수및배수 > 터널방수	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1196	a326c8df78a377473d0a095d1b248534b62eb78a25df7551df07f08472fb83a1	CIC_W	3542	터널배수시설	터널공사 > 터널방수및배수 > 터널배수시설	터널공사	35	터널방수및배수	354	터널공사 > 터널방수및배수	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	터널방수	1	터널공사 > 터널방수및배수 > 터널배수시설	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1197	6902deb8bb7b91b96c721fd38a647d6a0d6fad17e587d349add5e28493be1b43	CIC_W	3551	터널거푸집	터널공사 > 터널지보및거푸집 > 터널거푸집	터널공사	35	터널지보및거푸집	355	터널공사 > 터널지보및거푸집	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	터널내부지보 - - 대․중․소 분류대․중․소 분류 | 갱문지보및가시설	1	터널공사 > 터널지보및거푸집 > 터널거푸집	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1198	0f8f295bd5b100de7fcba859876479728937290eb771ae608ded8aee1024432d	CIC_W	3552	터널내부지보 - - 대․중․소 분류대․중․소 분류	터널공사 > 터널지보및거푸집 > 터널내부지보 - - 대․중․소 분류대․중․소 분류	터널공사	35	터널지보및거푸집	355	터널공사 > 터널지보및거푸집	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	터널거푸집 | 갱문지보및가시설	1	터널공사 > 터널지보및거푸집 > 터널내부지보 - - 대․중․소 분류대․중․소 분류	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1199	9609b9eb0ea4e60497df70a8bdde98f78942d9259959cc3b59407d56495e58bb	CIC_W	3553	갱문지보및가시설	터널공사 > 터널지보및거푸집 > 갱문지보및가시설	터널공사	35	터널지보및거푸집	355	터널공사 > 터널지보및거푸집	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	터널거푸집 | 터널내부지보 - - 대․중․소 분류대․중․소 분류	1	터널공사 > 터널지보및거푸집 > 갱문지보및가시설	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1200	8910cae423bbe9e365a93678c3ed0608c92d7708296f9fa39247a186bb2a97c9	CIC_W	3561	터널주행부아스콘포장	터널공사 > 터널내부마감공사 > 터널주행부아스콘포장	터널공사	35	터널내부마감공사	356	터널공사 > 터널내부마감공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	터널주행부콘크리트포장 | 터널궤도부레일부설 | 터널내부마감 | 내부통로난간	1	터널공사 > 터널내부마감공사 > 터널주행부아스콘포장	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1201	ca848eab64cfba24b7a33e0fed45bcf31dce492c556eb1cf99bee079477ba0fd	CIC_W	3562	터널주행부콘크리트포장	터널공사 > 터널내부마감공사 > 터널주행부콘크리트포장	터널공사	35	터널내부마감공사	356	터널공사 > 터널내부마감공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	터널주행부아스콘포장 | 터널궤도부레일부설 | 터널내부마감 | 내부통로난간	1	터널공사 > 터널내부마감공사 > 터널주행부콘크리트포장	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1202	1f00acd37df22b9c8cf0c38626ac3b798dcf1543c12decd4304a0f83f6948ef8	CIC_W	3563	터널궤도부레일부설	터널공사 > 터널내부마감공사 > 터널궤도부레일부설	터널공사	35	터널내부마감공사	356	터널공사 > 터널내부마감공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	터널주행부아스콘포장 | 터널주행부콘크리트포장 | 터널내부마감 | 내부통로난간	1	터널공사 > 터널내부마감공사 > 터널궤도부레일부설	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1203	b2728e682add6c7f0a50b6955d08d7f1b21de45498d61db134d7473cd5d23622	CIC_W	3565	터널내부마감	터널공사 > 터널내부마감공사 > 터널내부마감	터널공사	35	터널내부마감공사	356	터널공사 > 터널내부마감공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	터널주행부아스콘포장 | 터널주행부콘크리트포장 | 터널궤도부레일부설 | 내부통로난간	1	터널공사 > 터널내부마감공사 > 터널내부마감	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1204	1ac79f77a6b830120e8f3cd290e23b6663ee686ed497630941eddcd20df63c68	CIC_W	3566	내부통로난간	터널공사 > 터널내부마감공사 > 내부통로난간	터널공사	35	터널내부마감공사	356	터널공사 > 터널내부마감공사	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	터널주행부아스콘포장 | 터널주행부콘크리트포장 | 터널궤도부레일부설 | 터널내부마감	1	터널공사 > 터널내부마감공사 > 내부통로난간	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1205	99b9161d5b49b1c81ebd525bc7bd3bbf47260cbbc12f0a1c46b0f55f22bf826e	CIC_W	3612	중질토사(N=	하천및항만공사 > 준설 > 중질토사(N=	하천및항만공사	36	준설	361	하천및항만공사 > 준설	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	연질토사(N= | 경질토사(N= | 최경질토사(N= | 자갈석인연질토사(N= | 자갈석인경질토(N= | 연암준설 | 경암준설 | 오니(오염토 오염퇴적물)준설	1	하천및항만공사 > 준설 > 중질토사(N=	0		1	3611:연질토사(N=:AMBIGUOUS:HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1206	c5f3fa842907c6d1134bf288eeec4b28d02829f55005c0389e97789df0dcb620	CIC_W	3613	경질토사(N=	하천및항만공사 > 준설 > 경질토사(N=	하천및항만공사	36	준설	361	하천및항만공사 > 준설	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	연질토사(N= | 중질토사(N= | 최경질토사(N= | 자갈석인연질토사(N= | 자갈석인경질토(N= | 연암준설 | 경암준설 | 오니(오염토 오염퇴적물)준설	1	하천및항만공사 > 준설 > 경질토사(N=	0		1	3611:연질토사(N=:AMBIGUOUS:HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1207	239dafdebbc9cd4043da1e332a49696941c6e2d434a3e588555c100c8b442655	CIC_W	3614	최경질토사(N=	하천및항만공사 > 준설 > 최경질토사(N=	하천및항만공사	36	준설	361	하천및항만공사 > 준설	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	연질토사(N= | 중질토사(N= | 경질토사(N= | 자갈석인연질토사(N= | 자갈석인경질토(N= | 연암준설 | 경암준설 | 오니(오염토 오염퇴적물)준설	1	하천및항만공사 > 준설 > 최경질토사(N=	0		1	3611:연질토사(N=:AMBIGUOUS:HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1208	357045e5dbdab33934142c2da5caed89348ae0a152b730bdc8f826155db92888	CIC_W	3615	자갈석인연질토사(N=	하천및항만공사 > 준설 > 자갈석인연질토사(N=	하천및항만공사	36	준설	361	하천및항만공사 > 준설	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	연질토사(N= | 중질토사(N= | 경질토사(N= | 최경질토사(N= | 자갈석인경질토(N= | 연암준설 | 경암준설 | 오니(오염토 오염퇴적물)준설	1	하천및항만공사 > 준설 > 자갈석인연질토사(N=	0		1	3611:연질토사(N=:AMBIGUOUS:HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1209	f2c37f3e456ae9bf1838dd7b6b2ceaa9980e5002f5b66bd180fccbc9b8a23a6c	CIC_W	3616	자갈석인경질토(N=	하천및항만공사 > 준설 > 자갈석인경질토(N=	하천및항만공사	36	준설	361	하천및항만공사 > 준설	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	연질토사(N= | 중질토사(N= | 경질토사(N= | 최경질토사(N= | 자갈석인연질토사(N= | 연암준설 | 경암준설 | 오니(오염토 오염퇴적물)준설	1	하천및항만공사 > 준설 > 자갈석인경질토(N=	0		1	3611:연질토사(N=:AMBIGUOUS:HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1210	4dc01a3b20ea1bf55aa268ba12d15d2d7ba6c33be5ee31c91fe6273b3ee4bc7d	CIC_W	3617	연암준설	하천및항만공사 > 준설 > 연암준설	하천및항만공사	36	준설	361	하천및항만공사 > 준설	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	연질토사(N= | 중질토사(N= | 경질토사(N= | 최경질토사(N= | 자갈석인연질토사(N= | 자갈석인경질토(N= | 경암준설 | 오니(오염토 오염퇴적물)준설	1	하천및항만공사 > 준설 > 연암준설	0		1	3611:연질토사(N=:AMBIGUOUS:HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1211	b09995178803d2826608fe7c3f8ed2fd2040dcee348ae9c04d8f359c7523a3e3	CIC_W	3618	경암준설	하천및항만공사 > 준설 > 경암준설	하천및항만공사	36	준설	361	하천및항만공사 > 준설	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	연질토사(N= | 중질토사(N= | 경질토사(N= | 최경질토사(N= | 자갈석인연질토사(N= | 자갈석인경질토(N= | 연암준설 | 오니(오염토 오염퇴적물)준설	1	하천및항만공사 > 준설 > 경암준설	0		1	3611:연질토사(N=:AMBIGUOUS:HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1212	9af5c2c7b6b36c72fcf89ce8d5becdde15134fb36a54ac8d4d730a52cf10aa21	CIC_W	3619	오니(오염토 오염퇴적물)준설	하천및항만공사 > 준설 > 오니(오염토 오염퇴적물)준설	하천및항만공사	36	준설	361	하천및항만공사 > 준설	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	연질토사(N= | 중질토사(N= | 경질토사(N= | 최경질토사(N= | 자갈석인연질토사(N= | 자갈석인경질토(N= | 연암준설 | 경암준설	1	하천및항만공사 > 준설 > 오니(오염토 오염퇴적물)준설	0		1	3611:연질토사(N=:AMBIGUOUS:HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1213	e3ab3f338d7472b5d3f09c533673258672c2cd65bbc4fa47edba0641fa867bf7	CIC_W	3621	기초사석	하천및항만공사 > 사석공사 > 기초사석	하천및항만공사	36	사석공사	362	하천및항만공사 > 사석공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	7	근고석 | 속채움사석 | 필터사석 | 피복석 | 뒷채움사석 | 슬래그 | 고르기	1	하천및항만공사 > 사석공사 > 기초사석	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1214	5899fd3e799f866e501809e60b44e83464517d4e41e3a317fe7b73be41779c37	CIC_W	3622	근고석	하천및항만공사 > 사석공사 > 근고석	하천및항만공사	36	사석공사	362	하천및항만공사 > 사석공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	7	기초사석 | 속채움사석 | 필터사석 | 피복석 | 뒷채움사석 | 슬래그 | 고르기	1	하천및항만공사 > 사석공사 > 근고석	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1215	1440f1d379b627f8c5eb74b4810d6ad4e2888792c19101d8d1549d7084e79744	CIC_W	3623	속채움사석	하천및항만공사 > 사석공사 > 속채움사석	하천및항만공사	36	사석공사	362	하천및항만공사 > 사석공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	7	기초사석 | 근고석 | 필터사석 | 피복석 | 뒷채움사석 | 슬래그 | 고르기	1	하천및항만공사 > 사석공사 > 속채움사석	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1216	63aa412cc6af43bd6d36b152e69fa7a5688954b09a48d97a58b05407e4991ce7	CIC_W	3624	필터사석	하천및항만공사 > 사석공사 > 필터사석	하천및항만공사	36	사석공사	362	하천및항만공사 > 사석공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	7	기초사석 | 근고석 | 속채움사석 | 피복석 | 뒷채움사석 | 슬래그 | 고르기	1	하천및항만공사 > 사석공사 > 필터사석	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1217	d8d4b35967d74ad524841e18a668c2308876207daffea71e89d7d1ae49c2d192	CIC_W	3625	피복석	하천및항만공사 > 사석공사 > 피복석	하천및항만공사	36	사석공사	362	하천및항만공사 > 사석공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	7	기초사석 | 근고석 | 속채움사석 | 필터사석 | 뒷채움사석 | 슬래그 | 고르기	1	하천및항만공사 > 사석공사 > 피복석	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1218	dbcc3d50c7b31be3e41f37fdf8a8cafc1f23afe2f66e92f54dabe2ae9108642d	CIC_W	3626	뒷채움사석	하천및항만공사 > 사석공사 > 뒷채움사석	하천및항만공사	36	사석공사	362	하천및항만공사 > 사석공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	7	기초사석 | 근고석 | 속채움사석 | 필터사석 | 피복석 | 슬래그 | 고르기	1	하천및항만공사 > 사석공사 > 뒷채움사석	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1219	50be0bd681495ada5f2e905d848807ab6b2f961b3acbaab5cc95721dd075019d	CIC_W	3627	슬래그	하천및항만공사 > 사석공사 > 슬래그	하천및항만공사	36	사석공사	362	하천및항만공사 > 사석공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	7	기초사석 | 근고석 | 속채움사석 | 필터사석 | 피복석 | 뒷채움사석 | 고르기	1	하천및항만공사 > 사석공사 > 슬래그	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1220	9b6c9620a475eda75518d53cc30a0f8dbe135dfba02f60ac23d7f167d1a0efac	CIC_W	3628	고르기	하천및항만공사 > 사석공사 > 고르기	하천및항만공사	36	사석공사	362	하천및항만공사 > 사석공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	7	기초사석 | 근고석 | 속채움사석 | 필터사석 | 피복석 | 뒷채움사석 | 슬래그	1	하천및항만공사 > 사석공사 > 고르기	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1221	92d694698e54daec87aa20fee7dd7fa25e9ca38169759914bdf2721e057f6bd6	CIC_W	3631	케이슨제작및설치	하천및항만공사 > 호안용콘크리트구조물제작및거치 > 케이슨제작및설치	하천및항만공사	36	호안용콘크리트구조물제작및거치	363	하천및항만공사 > 호안용콘크리트구조물제작및거치	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	호안용콘크리트구조물제작 | 호안구조물운반및거치 | 콘크리트블록속채움	1	하천및항만공사 > 호안용콘크리트구조물제작및거치 > 케이슨제작및설치	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1222	632484387562d6d7323e1f7e0bad8421ca265bf7aa795d8193d3b65d76df6394	CIC_W	3632	호안용콘크리트구조물제작	하천및항만공사 > 호안용콘크리트구조물제작및거치 > 호안용콘크리트구조물제작	하천및항만공사	36	호안용콘크리트구조물제작및거치	363	하천및항만공사 > 호안용콘크리트구조물제작및거치	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	케이슨제작및설치 | 호안구조물운반및거치 | 콘크리트블록속채움	1	하천및항만공사 > 호안용콘크리트구조물제작및거치 > 호안용콘크리트구조물제작	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1223	1f21fd00f0f2588258183bb13d3926255634e153ec19f5defbb8f3fec19a3b39	CIC_W	3633	호안구조물운반및거치	하천및항만공사 > 호안용콘크리트구조물제작및거치 > 호안구조물운반및거치	하천및항만공사	36	호안용콘크리트구조물제작및거치	363	하천및항만공사 > 호안용콘크리트구조물제작및거치	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	케이슨제작및설치 | 호안용콘크리트구조물제작 | 콘크리트블록속채움	1	하천및항만공사 > 호안용콘크리트구조물제작및거치 > 호안구조물운반및거치	0		0		NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1224	52a313dc7634b3ea6bb341fca3dc4f4a9ab287e7ea531a43c42c4d18866e0fd0	CIC_W	3635	콘크리트블록속채움	하천및항만공사 > 호안용콘크리트구조물제작및거치 > 콘크리트블록속채움	하천및항만공사	36	호안용콘크리트구조물제작및거치	363	하천및항만공사 > 호안용콘크리트구조물제작및거치	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	케이슨제작및설치 | 호안용콘크리트구조물제작 | 호안구조물운반및거치	1	하천및항만공사 > 호안용콘크리트구조물제작및거치 > 콘크리트블록속채움	0		0		MATERIAL_LIKE_TOKEN	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
1225	bd1f0dd350d342bb9fc3b0ef2e737a839d6a513c3c1278d2c226a5f26f109e02	CIC_W	3641	밑고정공사	하천및항만공사 > 호안공사 > 밑고정공사	하천및항만공사	36	호안공사	364	하천및항만공사 > 호안공사	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	비탈막이 | 비탈기초 | 비탈복공 | 호안정지석 | 하천바닥정지공사 | 방사돌제공사 | 시버스 | 기타호안공사	1	하천및항만공사 > 호안공사 > 밑고정공사	0		0		ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
