mapping_plan_key	source_id	source_key	canonical_id	mapping_type	mapping_status	mapping_method	evidence_basis	materialization_id	owner_approval_id	proposal_sha	approval_binding_sha	production_verified
b536353fb863bfcceb3740e4221c55e941e22312b0d477e73bd73c3ab69d079c	CIC_W	211	ed0b5c8b-42a0-460d-bfe4-188a13265758	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
deccf4e0ca174caf10d9055c487af6a46d6acd21d30323b25a6bb98d7d93b945	CIC_W	2111	a7106b20-76ca-427f-aa45-2f0b1d417f15	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
fc078c8ec3827cf3980dd4d9471623308506210c6a57992fabb445c5c7f8e21d	CIC_W	2112	5bb130b1-f1ab-4cdb-86d8-9b0985bf9a81	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
aa95e02d6bc60d96aa7c50f35be474f0692ba0a408d808484894e80888e63d16	CIC_W	2113	1ff1902b-89e9-4b8f-b173-4ea36c7047ea	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
01808fbd930160aae39edf275adb04722c7acbcd971b4039a9d54fa38632f769	CIC_W	2114	e26ed88c-bc75-4fe8-abc4-5831f0ab182c	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
3f900b7610886f01475198ae0daf2fab4a2a42aa5347b104062481f3c7da3702	CIC_W	2115	6170ff36-851b-4541-8e0e-2155fcaecd15	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
b0303dcd5049a22b85897f6b3bba13ec40fd4f6cdbda1c0fc51f0cc73ce14af5	CIC_W	2116	f08910aa-06e1-4761-9fb7-0844d32f48b3	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
6ee1387454853d71ec5a9f8a8c1d0e1bbfd8c5346110e2b4b0cdc0f75b2c5d72	CIC_W	212	46d59aac-0786-4500-a7ac-257e93c55745	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
f77d894b7742bff52c1111b77019e1078fe5aa9b57cb43a6d14cd6bb58249ace	CIC_W	2121	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
47c065050297aa8559a5ba313f7371d1d27678c2b0b1ffe5e3f5936c912cfb65	CIC_W	2122	a4953296-0f57-40b6-b32a-84ff497699c3	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
7ff726847012f36ccb623efed6b8f4543f511c4382f07abdd9bc5d3c87586027	CIC_W	2123	1d8903ba-04cf-419e-8aa5-feec2258627f	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
d1006dff01b784db2f7dfc3dc2b98c1ca8a996c9b2eaabf605a2b915bf19b0c5	CIC_W	2124	feec8d54-f3ad-4a6d-9062-dbaa1293333c	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
adb6e7e950f53bc487b232ada894ececaa81fe1ad860f883c6234eea8a542178	CIC_W	2125	d99b67ac-2747-4703-9bba-e1a6f90ed0fd	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
96dfe4f580f0eec836600d2e29ef276039e348f69564d590c2b7246bffcc1efb	CIC_W	213	6ed865b8-abdc-43c9-9f9d-bac45610dfb4	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
5aac9e79b6951402837841e2b77daddbaab2aa2ec01830ec47e9a16cf367eb83	CIC_W	2131	daac530d-fd1a-41a3-ab32-01eee952a1f4	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
92a70f2173b6f7a8227919af676ae8cfbbca5d4c36ce7faa0472654005fe7871	CIC_W	2132	8e0a2b96-f984-4a6b-ae3c-0061642fd634	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
f7ef908a1f16ac56ad77b94abc319c123b55f00411810c38365e7343a47e532d	CIC_W	2133	936d4b44-2847-48f5-bf37-a760151a76df	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
581f437a598813aa552b4926334628d592dc56a579d5b029cd43f99e0a895681	CIC_W	2134	49d29123-1795-4cca-99ca-fa5e1adf4b54	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
dd512f530ca73e966bb7f8f3ca3a66de03e450938b3cba8847a850267a3bc89c	CIC_W	214	e9cfa3fe-de63-425f-b5d3-75ca91c92b60	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
c7bdcb886af68d7e2e505d819fab16ad43420d14bbd75efc06b59c402637bd02	CIC_W	2141	a00f51e1-36a7-4724-b075-27b044fc9daf	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
cdd71c40e4fccb1b82eff0b7f6f6862cfdce2fb5c00cd372a27834f6345eff09	CIC_W	2142	cf06a9fa-59cc-4d96-aa61-91c376294ad5	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
48abd9bc98307e62791d2cc34c69fb8da3a12cf3d7403b10426c1038131a6eb2	CIC_W	2143	e5cc726a-3b88-4ec1-bdfe-de0bf79914e0	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
b6c14978d598c5f396c617cdfb0d3b7ae551245726299db272063fdec0d26a51	CIC_W	2144	59a1db14-8faa-4791-9754-15d62c35ff1d	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
01ed6867f06d5958d90d72542b4d95cb16ff80917db57b701a4b4d07c15e5ec9	CIC_W	215	6c3e090b-1605-4add-8c25-f7726e27863f	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
2d7a1f15d59a91b80923a6996d3c7fc586686bd1d7508ce61df799096e554893	CIC_W	2151	305774af-88d7-485a-a803-4d495baf8b78	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
5df356edcb0c1b2cb1ed7db4a3d33d8dd7ec40e30a1cd598092fd5a0a05b51ac	CIC_W	2152	d96f2e81-97ad-4364-9b21-343e29b63844	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
65771a54ea6e3c903364d787d4baa9255b8de9645c0f924e37a47b57bae97e71	CIC_W	2153	241a0ca1-e925-49ad-bd44-72d6a0b368c6	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
3bcf452ba414dbbf384719e39a71455ffca64a668a7e8cc85bdbcf4e47d0b05e	CIC_W	2154	16567c62-bce4-4659-af47-5add24d54bf9	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
551054a11e55299970e12b91ceb435075ce4222a810f67cded8dc4ef61e334f5	CIC_W	2159	c26ab9b3-6f79-489a-a37f-d6e3ee709294	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
5c7fffc9afbe2939ac0010621c510f0fbbcd73a9a873eb70c86ad5dc5c145c10	CIC_W	216	67981795-50b9-457d-999b-90e1c4bcbc43	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
c771eca68a4441aa36c00053666a7fd378ac680c23221188a5725726a3979cdd	CIC_W	2161	bcd6c3f8-cd19-4b66-9519-59779f915afe	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
a10019b77d60c9c76838af95691c9654c037f25fcc2d22d484e426e14a6fd400	CIC_W	2162	e7bbec43-9986-4945-9774-180b40d3d365	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
412712ec2d5a79c81ef0e3cec40d9c30640757bac204a384a21943b448e78404	CIC_W	2163	07aa7b8b-a592-4c6a-9e67-7a0a86aba9fe	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
29627cffa5f99a9c4d6a46ed70b41d0e405599b969e029464ea134f7221c9a3a	CIC_W	2164	6979154a-5ae3-4410-8101-d48193098c24	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
b66634fadd6011dfd50be2b206ac01c299a48f0c33001daf46d919668b5219fd	CIC_W	217	5af253ad-9573-4ec2-bcfa-8e082eefe8d2	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
274b84d3df8ca69f4ecf2c83275577945e13911820937a1e669ec6887acda08b	CIC_W	2172	b80871a6-7b41-4e04-a83b-98e56e882d6f	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
931bcb84315a026e6f5a25fac6090138606d0de14f8dc0f7ed8cdce40778607e	CIC_W	2173	daf7a4ad-f737-4528-8982-7d1bdfd9c027	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
fe634f6e476e46481952c757198f16afe0b0ccf6ef8762194e605458d947f39f	CIC_W	2174	01425edb-b5fc-4a3b-a43a-ec1b6df6006c	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
1deacef58e1b5baee4347bf10fbe30dd4e42a7ff35442e367907dcd9ea72c235	CIC_W	218	f84566d0-2894-4085-88e9-0a462e2aba38	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
4301e29c77b1d52d0299677b6a0406dc284de3001789463db42a432b6ebd6ead	CIC_W	2185	f9f01adb-38e6-45bd-b73e-4b04abd32b28	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
f18cdb6398a7c21e01316f1385e30995d49fedb280f450eeab0e2e1e3dd66c61	CIC_W	2186	385ed6a9-711d-4304-9a24-2189e19447f2	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
7e3303a3e28667429238ff191da434f189ed4db9cce274791069ca26a085ba68	CIC_W	22	0219c299-f031-467e-b29e-53510bc94b4c	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
66ad6dd02d53237ad3ade7cb63c4723d6e2d2c85f40bd4c107ca156f948a1b98	CIC_W	221	36e046ac-a36c-4555-b642-7c604555f379	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
d38f82ca4bf9b3e3a8ce77d3fe3d282d2ccf0dc5e0cf97d66d78c31ac2dd4669	CIC_W	2211	820fa2f7-7a48-42e8-afdd-ed0851ae8fae	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
d5e14e070b6a4b4fab75d9463d3feef32598e504c987affcfa7c4f5aef5e3fbf	CIC_W	2212	188ffcfd-f2c2-4c92-9db5-9ec2a8cf653f	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
b3b2cc27aa6893fc4b35186560c08df4b3f777adcdcac4f9f48fbfa7cca4341b	CIC_W	222	98d230c4-bc9c-42a0-95b1-cd2ab4553e7f	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
1bbcdf114fc483a14e074f729864a656cc6dcd36d5de129378fc8969cc57f5eb	CIC_W	223	69023a2d-8666-45cc-9432-e6a1f4b9da05	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
d58d8094b59c311cb7b4861f8f640d84603166657ff4873e24b8a45e6ba6074e	CIC_W	226	ab2963c9-b780-484a-9dba-cac8ce651dc6	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
556890b87acadf464abe6dae9d33f85c7c8e597a002fb2b57626bf3bc00fb7a0	CIC_W	2261	a31d0dfa-79a6-45a4-8456-89bd45f50483	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
a4e2de95318dd078823c82e9445c348852b4d70e30ae9893c3b715644f4c273b	CIC_W	2262	0ca62c6e-768e-4f68-8198-9abed44589b1	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
18f2f15a79fec2bcd85f592d9de2d5fa80db39974ab38fc9d1467dde21685f7a	CIC_W	2263	ab2963c9-b780-484a-9dba-cac8ce651dc6	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
719f2441e8538e8d89c2d75133f55e561a4feaa7c81e9a6420848fdf6502da99	CIC_W	2267	bb9b04dd-0b56-458d-aa15-fab82c712f0a	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
2b0b261c82af4745477fa52610c2202216b248cf5954f1077491b44972b8f714	CIC_W	23	abdcb02a-6114-4ef2-aa3e-0b634d0a4d9d	EXACT_EQUIVALENT	APPROVED	MANUAL_REVIEW	OWNER_APPROVED_CONCEPT_MEMBERSHIP	RISK-MAP-MATERIALIZE-001	RISK-MAP-APPROVE-001	036d293c6e2fa506922c53ffcfdd44476ec903fdc639e2c12b73815d4401f026	402b4004b987169e1cc5b9b0356061794218ef45ee473839b80b72a91cf1f9ed	YES
